artist_id,artist_latitude,artist_location,artist_longitude,artist_name,duration,num_songs,song_id,title,year,process,corrected_location,county,city,state,country,country_code
AR7MQMP11C8A422855,,,,Saving Grace,326,1,SOGZQSO12AC3DFB4DC,All_ But The Archer,0,,,,,,,
ARNVMMG1187B98BFEB,,,,Craig Chaquico,88,1,SOIXGFQ12A6D4F8432,Every Day's A Holiday With You,2005,,,,,,,
AR85J8W1187B9AF104,,,,God Dethroned,362,1,SOXKORX12A8C132A88,God Of Terror,2003,,,,,,,
ARDG1CH1187FB59AF2,,,,The Gladiators,319,1,SOWJBHV12AB0180D65,Slim Thing,0,,,,,,,
AR46LG01187B98DB5D,,,,The Detroit Cobras,129,1,SOTWQPU12A8C13FACC,Boss Lady,2001,,,,,,,
ARNSP981187B9927AB,,,,Children On Stun,253,1,SOQHMXV12A6D4F7F16,"Beginning Of The End (7"" Version)",1996,,,,,,,
ARQ2NS61187FB4DFD2,,,,Riva Starr,356,1,SOBUKVZ12AB017D414,Black Cat_ White Cat,0,,,,,,,
ARYXHVV1187FB46887,,,,The Fireman,288,1,SOQRWBU12AB017CF0C,Lifelong Passion,2008,,,,,,,
ARDRT321187B98E34D,,,,Illapu,216,1,SOWMAJZ12A8C13AAFF,Que Broten Las Palabras,0,,,,,,,
ARWPADL12454A51F1C,,,,Thelonious Monk Quartet With John Coltrane,269,1,SOMBSUO12A67ADD55E,Epistrophy (Live),0,,,,,,,
ARIU4IN1187FB4FCFA,,,,Polar,263,1,SOVNQTX12AB017DE68,Mayday,0,,,,,,,
AR1C2IX1187B99BF74,,,,Broken Spindles,99,1,SOFUYXC12A8C13AAFC,Valentine (Album Version),0,,,,,,,
ARZ115Q1187FB47674,,,,Bernadette La Hengst,252,1,SOAFABF12A6D4FA7CB,Keine Tränen,2002,,,,,,,
ARZEHMQ1187B9950C0,,,,Paulo Flores,337,1,SOZRYQY12AB0188BE0,Poema do semba,0,,,,,,,
AR0O6071187B99CF9D,,,,Dead Man Ray,277,1,SONGSZC12A6D4FAA79,Woods,2000,,,,,,,
AR1AKE01187B9A3DD3,,,,Brian Tyler_ Klaus Badelt,91,1,SOEGUDT12A6D4FB57E,John,2005,,,,,,,
AREMOC71187B996C2F,,,,Lara Fabian,246,1,SOBVZHC12AB0181786,TLFM (Toutes Les Femmes En Moi),2009,,,,,,,
ARCW1I81187FB41D5D,,,,Victimas Del Doctor Cerebro,117,1,SOJTHPT12A6D4FAAC9,Quiero Ir Al Baño,0,,,,,,,
AR06A4I1187B98C660,,,,Rotersand,352,1,SODMMUE12AB0186A6F,The Last Ship (Part I),2005,,,,,,,
ARFDVUZ1187FB400A1,,,,Christina Rosenvinge - Suso Sáiz,273,1,SODHQII12AAF3B354A,Hienas - sirenas,0,,,,,,,
ARZOAVD1271F573B62,,,,Deine Lieblingsrapper,187,1,SOGNSDE12AB018A247,Kling Wie Du feat. Nino Garris,0,,,,,,,
ARCWEN01187B98CF85,,,,Corpus Delicti,271,1,SONSVFF12A8C13645C,Broken,0,,,,,,,
ARY9J9F1187B990241,,,,Entre Ríos,285,1,SOXVFYT12A81C2351C,Cerca & Extraño,2005,,,,,,,
ARAIVOM121318C5605,,,,Fondo Flamenco,192,1,SOVVJWA12AC4689E3F,Willy Fox,0,,,,,,,
AREEEXU1187B9A9E66,,,,Ektomorf,245,1,SOVBUGD12A6D4FCD84,Who Can I Trust (Prayer)?,2006,,,,,,,
AR4B1LP1187FB55C83,,,,Juan Diego Flórez / Riccardo Frizza / Orchestra Sinfonica di Milano Giuseppe Verdi,222,1,SOWSCTG12A6D4FA919,Allegro io son,0,,,,,,,
AR2XFZ31187FB5C0ED,,,,L.S.G.,400,1,SOAGNCI12A8C13C883,My Time Is Yours (Club Mix),2004,,,,,,,
ARQBWLU1187B99ECFE,,,,Space Buddha & Toast3d,440,1,SOIKJSC12AB0182FC1,Dig It,0,,,,,,,
ARZWWI41187FB3F104,,,,Taktika,67,1,SOBUAUI12AC3DF56BB,Début des procédures,2005,,,,,,,
ARTE9CG1187B99B1AF,,,,DMX / Dyme,233,1,SOGIFFP12A6701BF53,Good Girls_ Bad Guys,1999,,,,,,,
ARYQQY31187B9ABBE1,,,,Berrogüetto,363,1,SOGDLRA12AC468F00B,Navicularia,0,,,,,,,
ARELFMN1187FB3D68B,,,,Doc & Merle Watson,140,1,SORWVBQ12A8C1410D7,Three Times Seven,0,,,,,,,
ARKC83D1187B9AB367,,,,Gaither Vocal Band,243,1,SOPIHUA12A8AE45B1D,Mary Was The First One To Carry The Gospel,0,,,,,,,
AR2SZ2A1187FB5A5FF,,,,Chava Alberstein,231,1,SOONYFK12A6D4F442C, Dry Techterlech,0,,,,,,,
ARYG6CU1187FB3852B,,,,Milk Inc.,430,1,SOMYPEW12A6D4F6C04,Losing Love (DJ Wout Remix),1999,,,,,,,
ARMUELV11F50C4FD81,,,,Mzuri Sana,198,1,SOZPEPA12A8AE4656A,Slick_ Boy!,0,,,,,,,
AR7H2871187FB38A4C,,,,Rainer Von Vielen,184,1,SOVBFNG12AB018EB92,Alles Ist Verbunden,2010,,,,,,,
AR7Q0KZ1187B9AF2CA,,,,Maria Peszek,247,1,SOOFESB12A8C133038,Pieprze Cie Miasto,2005,,,,,,,
ARXZR3T1187B993B12,,,,Os Cariocas,144,1,SODJCZL12A6D4F9624,Telefone,2008,,,,,,,
ARZF30Z1187FB53ED3,,,,Jonatha Brooke,231,1,SOMXYCN12A6D4FBF78,What We Are (Single),2007,,,,,,,
ARTISIZ12454A38B89,,,,HR / Long Beach Dub Allstars,217,1,SOPAYYZ12A6D4F74B6,New Sun,0,,,,,,,
ARK2IUP1187FB366A4,,,,Sarina Paris,194,1,SOMMROE12A6D4F8E06,Romeo's Dead,2001,,,,,,,
ARME0NZ1187FB4A289,,,,Difuntos Correa,153,1,SOEKMKP12A6D4F8367,Mujer En Mis Sueños,2005,,,,,,,
AR0693R1187FB59D32,,,,Dusminguet,173,1,SOKWAIM12A8C137350,Africa,1998,,,,,,,
AR59L911187FB3DC79,,,,Prong,230,1,SONBGQU12A8C13156C,Pure Ether,2007,,,,,,,
ARIV5N81187FB36D86,,,,Os Travessos,241,1,SODILPU12A6D4F6CF2,Adivinha,2004,,,,,,,
ARQP8EU1187FB5ABD2,,,,Zuco 103,223,1,SOKGTFB12A6D4FCFDC,Maracatu Atômico,2006,,,,,,,
AR4228C1187B9AA5B8,,,,Engenheiros Do Hawaii,214,1,SORWQRH12AC468C033,O Preço,2004,,,,,,,
ARPXYOG12086C11B80,,,,Nach,191,1,SODESNI12AB0187CD5,El hombre que siempre estuvo allí,2005,,,,,,,
ARWU4EN1187FB37E1B,,,,Times New Viking,157,1,SOTBXXK12A8C145DD5,Call & Respond,2008,,,,,,,
ARDZJ561187B99A436,,,,Hausmylly,285,1,SOXEJWJ12A6D4F875C,AVAA SYDÄMESI MULLE,0,,,,,,,
ARLACCF12086C16EB6,,,,Skytech,427,1,SOXFCUJ12AB017E39A,Cardboard Box,2009,,,,,,,
ARELFIR1187FB5B932,,,,Adrian Sherwood,330,1,SOHOXHT12A6D4F85DA,Strange Turn,2003,,,,,,,
AREAEEJ1187B9AB28A,,,,Dumdum Boys,223,1,SOUKIUD12A81C223ED,Tip Top,2006,,,,,,,
ARJ7KF01187B98D717,,,,Coldplay,139,1,SOUCKDH12A8C138FF5,Don't Panic,1999,,,,,,,
ARHPVLO1187FB4F545,,,,Spencer Parker,570,1,SOLEBCV12AB0185104,The Beginning,2009,,,,,,,
ARI4OCZ1187FB4488B,,,,Cosmic Gate,372,1,SOYKQSR12A6D4FCAC2,Analog Feel,2006,,,,,,,
AR9AGGG1187FB55ABE,,,,The Matthew Herbert Big Band,286,1,SOBVGTG12AB01826A3,Everything's Changed,2003,,,,,,,
ARJXVM01187B98EED1,,,,Boom Bip feat. Ali Lee,350,1,SOFVFYL12A6D4F7FF2,Googi Sweater,0,,,,,,,
ARR98S21187B9B22DB,,,,Tribal Tech,424,1,SOCXBKP12AB0184260,Face First (LP Version),1993,,,,,,,
ARXIJ6A1187B997CBF,,,,Bratz,249,1,SOESGBV12A67ADE639,All About You,0,,,,,,,
AR98ZSW1187B98E82C,,,,Kalle Baah,201,1,SOSCFLW12AB01824FE,Ny Hjälte,2006,,,,,,,
ARDF6WB1187FB37F00,,,,Thomas Bangalter,249,1,SOBZVED12AB0183D16,On Da Rocks,0,,,,,,,
AR8CELT1187FB36D74,,,,O Terco,212,1,SONFFEB12A58A7C434,Hey Amigo,1974,,,,,,,
ARCKUZ01187FB46E12,,,,Holly Dolly,179,1,SOZPPZD12A81C23301,Dolly Song Ieva's Polka,0,,,,,,,
ARCKW161187FB54494,,,,Kurt Weisman,290,1,SOWGMZK12A8A9D5A42,The Great Flood,2008,,,,,,,
ARKP7ZJ1187B992F62,,,,JT Money,201,1,SOKKKMP12A8C138CBD,U Can Get It.,0,,,,,,,
ARGH6QI1187B98ABC9,,,,BWB,345,1,SOLACGV12AB0187D7D,A Woman's Worth (Album Version),0,,,,,,,
ARKKCMW12454A3E856,,,,Kristin Chenoweth / Idina Menzel,306,1,SOSNIGB12A6D4FA531,For Good,0,,,,,,,
ARCB10N1187B9AEB2F,,,,Kathryn Williams,210,1,SOJLBHE12AB0187337,Swimmer,0,,,,,,,
ARZ4Y2H1187FB3C36F,,,,Estopa,195,1,SOUWQYP12A8C1373F2,Exiliado En El Lavabo,1999,,,,,,,
ARQCJNS1187FB52F4E,,,,Richard Hawley,147,1,SODOACE12A6D4F32A2,Sunflower,2001,,,,,,,
AR3PEMB1187FB4D01A,,,,Alabama 3,237,1,SOLRCOC12A8C1419EC,Up Above My Head,2004,,,,,,,
ARJH39Z1187B99B178,,,,Holograf,248,1,SOOREQB12A8C140CE4,Doar O Viata Nu-mi Ajunge Sa Iubesc,0,,,,,,,
ARNMWCS1187B9B9381,,,,Liquido,240,1,SOFGDLZ12A58A7A478,Gameboy,2008,,,,,,,
AR5VBGP1187B98EB43,,,,Large Professor,135,1,SOPDZEH12A8C140BBC,The Entrance,2008,,,,,,,
AREVWQO11E2835D3DC,,,,The Brothers Johnson,306,1,SOCTANY12A6D4F820A,Runnin' For Your Lovin',1977,,,,,,,
ARAFI4I1187B9937E4,,,,Lester Sterling,165,1,SOWPKSA12AAA8C66B5,Lester S Skank,0,,,,,,,
ARBZHTB1187FB3A725,,,,Aaron Watson,257,1,SONPKQG12A8C145AE2,Sweet Contradiction,2008,,,,,,,
ARLL5W71187FB37991,,,,Klovner I Kamp,227,1,SOENXDR12AB0181346,Rah Rah,2001,,,,,,,
ARF58BN1187B9B3FF6,,,,Kim Burrell,273,1,SOMKDEW12A8C133FE8,Magnify Him,0,,,,,,,
AROJD751187B9915BA,,,,Zoegirl,211,1,SOPXJSI12AB017EB47,Forevermore,0,,,,,,,
AROHMRX12131B4B690,,,,Los Rebujitos,226,1,SORXESQ12AC46866AF,Un Bonito Final,0,,,,,,,
ARMFGS71187B98ED03,,,,Liquid Soul,285,1,SOBEYDE12A8C141417,Dysfunction,2000,,,,,,,
AR2PRJE1187B989FF9,,,,Taraf de Haidouks,330,1,SOJQLXI12A6D4FB7FA,Spune_ Spune_ Mos Batrin,0,,,,,,,
ARNBV1X1187B996249,,,,Alex,250,1,SOCVDDL12A6D4F9A6C,What If,0,,,,,,,
AR05TTS11C8A422FEC,,,,Westbam And The Love Committee,426,1,SOMAQBL12A8C13D2E0,Love Is Everywhere,0,,,,,,,
ARCC8PK1187B9B5776,,,,Evil Nine featuring Seraphim,290,1,SOJRHYB12AB017ECC6,Icicles,2009,,,,,,,
AR31UZI1187FB5B7E0,,,,Gel Abril,384,1,SOWSXVH12A8C13A144,Very Wrong,2008,,,,,,,
ARCJJDC11F4C84860F,,,,Sir Charles Jones,241,1,SOSHJCX12A81C22B38,Friday,0,,,,,,,
ARAEE9P1187FB5300F,,,,Celso Fonseca,209,1,SOAMBNB12A6D4FB773,My Broken Heart,0,,,,,,,
AR7ICDD1187B9945E1,,,,Feadz,208,1,SODGVTY12A6D4F9EB9,Edwrecker (Feadz),0,,,,,,,
ARNVRQH1241B9CC609,,,,Tech N9NE Collabos featuring Kutt Calhoun_ Potluck,249,1,SOJOFEV12AF72A31B8,Poh Me Anutha (feat. Kutt Calhoun & Potluck),0,,,,,,,
ARY6PB61187FB45550,,,,Dub War,236,1,SOVFIQB12A58A7C175,Nar Say A Ting,1994,,,,,,,
AR29P1M1187B9B6F2B,,,,Stafraenn Hakon,510,1,SOXAMAC12A8C13C3F1,Jarn,2007,,,,,,,
ARY66LU1187B9AB5C8,,,,Fight,265,1,SOCIULR12A8C13433C,Into The Pit,1993,,,,,,,
ARY7DQ91187B98C85E,,,,Infected Mushroom,437,1,SOOYAHI12AB0180EF9,Ballerium,2003,,,,,,,
ARVAE6W1187FB3CAF3,,,,The Refreshments,175,1,SODQPDV12AC468903A,Lana Lee,0,,,,,,,
AR4J8B41187FB3D170,,,,Ninety Pound Wuss,91,1,SOOXXEI12A8C135245,Telephone Wire,1995,,,,,,,
ARRXPRY1187B9A8B34,,,,Gran Coquivacoa,212,1,SOGBONS12AB0181C65,Versos Gaiteros,0,,,,,,,
ARGX6ON1187FB3E3DB,,,,Blectum from Blechdom,267,1,SOANCTJ12A8C1394CB,Robophobic,0,,,,,,,
ARVZJJR11A348EF5EE,,,,Geoffrey Gurrumul Yunupingu,387,1,SOZYOGX12AB017CA69,Marrandil,2008,,,,,,,
AR5AXFA1187B9B2569,,,,The Ghost of A Thousand,153,1,SOVXPJD12A58A7DA2D,Married To The Sidewalk,2007,,,,,,,
ARRAWJN1187B98C3A5,,,,Gibonni,123,1,SOHXBRP12AC3A40298,Mala vesla,2010,,,,,,,
ARCWT5M1187B98C41E,,,,Belfast Food,145,1,SOVHFVU12AC468BB26,FRANE 'MERIKAN,2002,,,,,,,
AR5Z97E1187FB36169,,,,Tego Calderon,151,1,SOZYHNC12A8C13B9D0,Pa' Que Retozen (Amended Version),2003,,,,,,,
ARSOGXE1187B9A1E41,,,,Rayvon,217,1,SOVERKS12AC46880B0,No Guns No Murder,0,,,,,,,
ARX9YIP1187B98A656,,,,RUN-DMC,201,1,SOIKYJF12A8C138BB7,Run's House,1988,,,,,,,
ARGLE3Q119B86698E3,,,,Trigger The Bloodshed,235,1,SOZUZJN12AC960A480,Dead Vein,0,,,,,,,
AR7OWGF1187FB44CB8,,,,Alice Smith,268,1,SOAAZWW12A8AE460E9,Dream,2006,,,,,,,
AREQGUQ1187B98FE55,,,,Puller,284,1,SOCFFWZ12A8C13C332,These Days,0,,,,,,,
ARWFMO31187FB3DC49,,,,Blackmore's Night,259,1,SOEJRDX12A8C1430EC,Christmas Eve,2004,,,,,,,
AR3THYK1187B999F1F,,,,João Gilberto,312,1,SOHBPQS12A58A7A631,Eu E Meu Coracao,1991,,,,,,,
AREEEXU1187B9A9E66,,,,Ektomorf,277,1,SOWHMAH12A8C1346E8,Gipsy,2004,,,,,,,
ARO4Z2L1187B9B732B,,,,Thomas Bronzwaer,443,1,SOSLNXN12A8C14274F,Look Ahead,2009,,,,,,,
ARQ6PYM1187B9B3FB3,,,,Tim Fite,114,1,SOTPNAM12A58A7F025,Roots Of A Tree,2008,,,,,,,
AR5OFEP1187FB58D24,,,,Dungeon Elite,221,1,SOZUCAR12AB0185D7B,Airplain A.O.E.,0,,,,,,,
ARD3LXU1187B9ABFC5,,,,Sex Pistols,209,1,SOJALSO12A6D4FADCA,Holidays in the Sun (Live),1991,,,,,,,
ARFRZUN1187B9AED1B,,,,No Hollywood Ending,221,1,SOBLBTP12A8C13CA7A,Once Loved Portrait,0,,,,,,,
AR6L6WO1187B99CE2B,,,,Five Minute Ride,229,1,SOEWNIB12A8AE45FAB,Oh_ These Woeful Days (Album Version),2004,,,,,,,
ARNVMMG1187B98BFEB,,,,Craig Chaquico,293,1,SOCWCGY12AB0185020,Summers End,1993,,,,,,,
ARAQSGR11E2835CE97,,,,Deportees,150,1,SOIUPVP12A6D4FAD67,People Like Us,2006,,,,,,,
ARUIOQC1187FB5B938,,,,Tre Allegri Ragazzi Morti,63,1,SOQGETC12A8C13D9AD,La Qualità,1994,,,,,,,
ARFFWCO122BCFCB83D,,,,M-Phazes,209,1,SOLABAS12AB018CE0A,Home ft. Delta,2010,,,,,,,
ARMK2Y51187B989E92,,,,Ekseption,202,1,SORFFQX12A8C1424F7,Ouverture,1969,,,,,,,
ARRJZAF1187B9AF1AF,,,,Los Tiki Phantoms,127,1,SOPRFLC12AB018321C,Qué mujer!,0,,,,,,,
ARQTFK61187FB5BCFC,,,,Clit 45,122,1,SOYEKWP12A8C135920,Caught In A Crack,0,,,,,,,
ARHGCUT1187FB38229,,,,Erasmo Carlos,220,1,SONAUEY12AB0183EEC,Filho Único,0,,,,,,,
ARKLQN31187B9AC9CA,,,,Legião Urbana,255,1,SOHRGOT12A8C13EBA7,Quando O Sol Bater Na Janela Do Teu Quarto (Live),0,,,,,,,
ARTCVFV1187FB49327,,,,Twisted Charm,175,1,SOWIHSC12A8C1404A6,Socialite,2007,,,,,,,
AR8CELT1187FB36D74,,,,O Terco,312,1,SOIWXMT12A6D4F9B55,Pela Rua,1978,,,,,,,
AR6PG9U1187FB57811,,,,East 17,203,1,SOBSKFT12A6701FB31,Steam (Vapoureyes Mix),1994,,,,,,,
ARCE1KK1187FB3C9F1,,,,Superfamily,231,1,SOCXXSA12AB018A778,Been Such A Long Time,2009,,,,,,,
ARTSO3M1187B9ABEA4,,,,Benjamin Biolay,258,1,SOWTAHW12A6D4FD991,La Chambre D'amis,2007,,,,,,,
AR0UL1P1187FB4CEB3,,,,Santogold,217,1,SOZZOJC12A8C1389C4,Lights Out [Tepr Emo Remix],0,,,,,,,
ARDBMOQ1187B99FB7C,, ,,Sunlounger,379,1,SOCLVXH12AC468DC14,Keep Our Ring,0,,,,,,,
AR1EUDF1187FB36F6B,,,,Celelalte Cuvinte,260,1,SOVIXCN12A6D4FD257,Www,1996,,,,,,,
ARRBTUP1242077FA75,,,,Taking Dawn,236,1,SOCJYJY12AB018A3A3,Black Diamond,2010,,,,,,,
ARFNNX21187B994A93,,,,Dynamo Productions,272,1,SONERQG12AB017E0E6,Showtime,2003,,,,,,,
ARZUVRN1269FB3759D,,,,Mawatari Matsuko,253,1,SOGJGNM12AB0188BC3,Hohoemi No Bakudan (YUUYUUHAKUSO Opening Theme),0,,,,,,,
AR4ABAO1187FB3F4C4,,,,Iso H,213,1,SOZBJRJ12AB01830CD,Vertigo,2005,,,,,,,
AR8T6Q11187B98FDC4,,,,Pro-Pain,148,1,SOIVEOP12AC46881E1,Love / H8,1998,,,,,,,
ART9M7Z1187B9A03EF,,,,Cock Sparrer,254,1,SOFMLDL12AB0186D96,I Got Your Number,1982,,,,,,,
ARU4CDK1187B9B259A,,,,Andre Hazes,247,1,SOLACYY12A8C13859F,Boem Boem,0,,,,,,,
ARCRS8O1187FB3A491,,,,Doro,218,1,SOHLEYR12A6D4F675F,Hard Times,1989,,,,,,,
AR798FU1187B9B91CF,,,,Craig Wedren,155,1,SOEPYBI12A8C13AF79,Alone in Love,2005,,,,,,,
ARO7IJV1187FB5BFAD,,,,Oesch's die Dritten,227,1,SOPXOYP12AB01883DE,Die berüehmte drü Wörtli,0,,,,,,,
ARIYFE11187B98FCB8,,,,Judie Tzuke,255,1,SOXPEMR12A6D4F7E71,Now There Is No Love At All (2006 Digital Remaster),1982,,,,,,,
AROWJKL1187B9B4B4B,,,,Christian Smith & John Selway,502,1,SOOUGRM12A58A795E1,Move,2000,,,,,,,
ARQGJXL1187B98AA3E,,,,Los Suaves,156,1,SOYKEID12A6D4FA436,Massacre,1995,,,,,,,
ARIE56D1187B9920B8,,,,Kleenex Girl Wonder,264,1,SOZRYDR12AB017E995,Anne Marie,1999,,,,,,,
ARXCTJS1187B99163F,,,,Country Gentlemen,156,1,SOVDQRS12AC4689864,Thinking Of You,0,,,,,,,
ARY9F381187FB54F8A,, ,,Tandem,234,1,SOSHSAZ12AB01830E3,A Chaud,0,,,,,,,
ARDMWTL1187FB4CFBF,,,,Alien Sex Fiend,338,1,SOOMXPV12AB01820F8,Death,1987,,,,,,,
ARRS4VH1187B9B9A6D,,,,Miguel Bosé,179,1,SOLQXZV12A58A7A4DC,Signor Padre (Senor Padre),0,,,,,,,
ARPTEUX1187B9A6837,,,,Club Des Belugas,301,1,SOTLMHP12AF72A79D5,Dibidy Dop,0,,,,,,,
ARWTI3E1187B9A59B8,,,,Sevara Nazarkhan,281,1,SOWKGUB12A8C13BB63,Tushim,2007,,,,,,,
ARK00IF1187FB46BD6,,,,Hazell Dean,227,1,SOWOLVM12AC4688EBC,Nothing In My Life,1988,,,,,,,
ARMQUTT12086C12BF5,,,,Spok Frevo Orquestra,286,1,SOLUCSP12AB0183B9E,Folião Ausente,2007,,,,,,,
ARPVU0K1187B98D3D3,,,,Scout Niblett,230,1,SOSMUFS12A6D4FA590,Where Are You?,2005,,,,,,,
ARQ1YVN1187B98F652,,,,Jimmy Nail,241,1,SODRZRU12A67ADEA50,Love,0,,,,,,,
ARYPHDS1187B9B1A96,,,,Farewell,153,1,SOWWNMS12A8AE45B2C,Sing_ Baby,0,,,,,,,
ARK9JE31187FB36C28,,,,Solitude Aeturnus,297,1,SOXTXUA12AF72A8963,Mental Pictures,1998,,,,,,,
ARGOO641187B9AFC79,,,,Jamie Lidell,108,1,SOQJOUM12AB017B6FD,You Got Me Up,2005,,,,,,,
AR0C8451187FB5C37A,,,,Scary Mansion,235,1,SOQZVZI12AB01880C2,Over the Week End,0,,,,,,,
AROLOHV1187FB4231D,,,,Lightspeed Champion,230,1,SOASOXY12A8C133601,Back To Black,2008,,,,,,,
ARKHHBF1187B9B812C,,,,Katri Ylander,254,1,SOVOXNZ12A58A79BDB,Rakkaus ei rapistu,2007,,,,,,,
ARBYYT61187FB37B64,,,,Gotan Project,269,1,SOPMTJJ12AB018318A,Notas,2008,,,,,,,
ARVEFIT12086C1686D,,,,Vinícius de Moraes,157,1,SOKRRQW12A8C13F94B,A volta da mulher morena,0,,,,,,,
ARUVJW41187B9ADA0B,,,,Bram Vermeulen,241,1,SOVCYVQ12A6D4FAF19,Misselijk,1994,,,,,,,
ARKHHBF1187B9B812C,,,,Katri Ylander,231,1,SONDGFR12A8AE48DDF,Välitunnilla,2007,,,,,,,
ARHW1LO1187B9A8561,,,,Shane Fenton & The Fentones,159,1,SOADTAQ12A67AD8458,I'm A Moody Guy (2003 Digital Remaster),0,,,,,,,
AR0TGZI1187B992539,,,,Seven Witches,248,1,SOKUOCS12A8C13A782,Metal Daze,1999,,,,,,,
ARKNIVB1187B9B1A98,,,,DON JOHNSON BIG BAND,251,1,SOCUCNT12AB017DF48,Harlem Davidson,2003,,,,,,,
ARSTSZ61187FB4EC8A,,,,Plastiscines,117,1,SOVBYBK12A6D4FBB5E,No Way,2007,,,,,,,
AREIW0I1187B99012E,,,,Bebel Gilberto,289,1,SOLBDQW12AAFF437C4,Simplesmente,2004,,,,,,,
ARLY7P81187B9ACF4D,,,,Counting Crows,272,1,SONQEYS12AF72AABC9,Mr. Jones,1991,,,,,,,
ARJM5I41187B98C023,,,,La Phaze,226,1,SOJIMED12AB01865FF,Johnny jamma,2002,,,,,,,
AR0S5J81187B9AD48B,,,,7 Notas 7 Colores,179,1,SOBQVCQ12AB018DC8E,Chico_ No Es un Buen Negocio,0,,,,,,,
ARVOGKS1241B9C6D3D,,,,Jhonny Rivera,223,1,SOYQNAD12AB0182CE8,Cuando te fuiste,0,,,,,,,
ARUPWVD1187FB4DA36,,,,Badly Drawn Boy,231,1,SODTGPN12B0B807C32,Epitaph,2000,,,,,,,
ARBB58Y1187B9B621B,,,,Bill & Gloria Gaither,216,1,SOCYGVT12A8C13ED02,Farther Along (Favorite Hymns Sung By The Homecoming Friends Album Version),0,,,,,,,
ARBXHNZ12086C15BB4,,,,Iwona Wegrowska,231,1,SOOMXSV12AB01839C2,Cztery Lata,0,,,,,,,
ARCBQCA11C8A42B4F5,,,,Go:Audio,174,1,SOOWXLP12A81C2148D,She Left Me,0,,,,,,,
AR15L7Y1187B9AE015,,,,The Firesign Theatre,274,1,SONHUZM12A58A79E2B,The Golden Hind,1993,,,,,,,
ARGYHUI1187B9AC2A5,,,,Hanoi Rocks,236,1,SOILZTW12A8C1438A1,Walkin' Away,2007,,,,,,,
AR5H8UF1187FB41C5B,,,,Quicksand,187,1,SOZXCXU12AF72AA49E,Head To Wall,0,,,,,,,
ARU2JAB1187FB50C72,,,,David Meece,241,1,SOGYMWC12A6D4FBAF2,This Time (Learning To Trust Album Version),0,,,,,,,
ARIOHGO1187FB50350,,,,Darkseed,299,1,SOIOHGI12A58A7A953,Autumn,2000,,,,,,,
ARVYGJF1187B9A9555,,,,Isolée,325,1,SOGNGJN12A8C13A386,Schrapnell,2005,,,,,,,
AR1U59Q1187B9B15AE,,,,Gorod,285,1,SORDYPF12A8C1385BC,Life Controller,2006,,,,,,,
AR3ZL6A1187B995B37,,,,De-Phazz,281,1,SOUTPRN12A8C13657E,Death By Chocolate,2001,,,,,,,
ARJ03DS1187FB3FA82,,,,Sam Roberts,275,1,SOLPVOF12A8C142091,Uprising Down Under,2006,,,,,,,
ARL9Q3C1187FB3CEDB,,,,Hellhammer,299,1,SOEIWEJ12A8C13B43C,Bloody Pussies,0,,,,,,,
AR2ZZK61187FB40C58,,,,Mauro Picotto,365,1,SOIPZRU12A8C132E92,Eclectic,2000,,,,,,,
ARLQV2F1187B99929B,,,,Les Reines Prochaines,173,1,SONOKIT12AB0186B9A,Soul,0,,,,,,,
ARWQEZJ1187FB3ADA9,,,,Tony Bennett & k.d. lang,228,1,SOQOLYF12A8C1378F6,I Wonder,2002,,,,,,,
AR0W7561187FB57131,,,,Armin van Buuren,362,1,SOGIPKP12AB0184A1C,Broken Tonight,0,,,,,,,
ARFYGAY1187B98DCCA,,,,Los Prisioneros,244,1,SOJREMG12A6D4F46CD,Latinoamerica Es Un Pueblo Al Sur De EEUU,0,,,,,,,
ARUITN01187FB44935,,,,Alphawezen,84,1,SOJBFXL12AB018C129,In The Beginning,2004,,,,,,,
ARCGQQ11187B994F5D,,,,Sentidos Opuestos,194,1,SOHZFQB12A81C2275D,Historias De Amor (Radio Edit),0,,,,,,,
ARP0C6B1187B99631B,,,,Batmobile,139,1,SOHNOJJ12AB017DD74,Mystery street,1988,,,,,,,
ARQIMRI11F4C845124,,,,A Plus,272,1,SOWKYRL12A8C13C012,Javelin (clean),0,,,,,,,
ARVLRTC1187FB42C15,,,,Madrugada,175,1,SOCNIUX12A6D4FBC2E,Ice - 9,0,,,,,,,
ARJ23EJ1187B9A594D,,,,Cadena Perpetua,150,1,SORLIRN12A58A79C37,Imperialista,2003,,,,,,,
ARGEQH11187B9A3A90,,,,Boca45,165,1,SOEMBES12AB0183BD9,Make's No Sense,0,,,,,,,
ARIYZFT1187FB5393E,,,,Mart'nália,157,1,SOMIVSA12A8C1419AA,Cabide,2006,,,,,,,
AR74HI61187FB5327F,,,,Cledus T. Judd,181,1,SOJUQEG12AB01864EF,Cledus the Karaoke King,0,,,,,,,
ARHLYXD11F50C4B49E,,,,Bruisers,151,1,SOONMID12AB0180F92,Police Opression,0,,,,,,,
ARS23GQ1187FB4F71A,,,,Ledisi,138,1,SONUUEJ12AB01880C9,Runnin',2009,,,,,,,
ARFZFRM11F4C84417F,,,,Jimmy Roses,220,1,SOAMTPJ12AB018966F,Thought I Told Ya,0,,,,,,,
AR8K3HD1187B9B9CA9,,,,Goldfrapp,217,1,SOVWSYP12A8AE45C00,Happiness (Single Version),2008,,,,,,,
ARUI9MZ1187B992C69,,,,silent force,382,1,SOFXAOO12A6D4FC364,Empire Of Future,2000,,,,,,,
