artist_id,artist_latitude,artist_location,artist_longitude,artist_name,duration,num_songs,song_id,title,year,_merge
ARI98C81187B99602D,,,,Freak Power,282,1,SOIZMMI12A670209C4,New Direction,1996,left_only
ARMQXFY12086C11480,,,,Siobhan McCarthy / Hilton McRae,140,1,SOCAXPD12A6D4FA27E,One Of Us,0,left_only
AR9MOXS1187B98AF78,,,,Robben Ford & The Blue Line,200,1,SOOOEKE12A6D4FBA33,The Miller's Son,1995,left_only
ARSMG8X1187B99CA99,,,,Macaco,233,1,SOAXJKO12A6D4F9599,Loco,2004,left_only
ARLYOFN122988EEECE,,,,El Coyote Y Su Banda Tierra Santa,192,1,SOKLWBE12A8C13431A,Sufro,0,left_only
ARFENFY12420782CEE,,,,Las Ardillitas De Lalo Guerrero,177,1,SOFHCWK12A6D4F6C4F,Noche Buena,0,left_only
ARV01OT1187FB39656,,,,Natasha St-Pier,189,1,SOSMJFD12A8C1407C8,Tant Que J'Existerai,2006,left_only
ARP3B9R1187B995D20,,,,Palm Skin Productions,431,1,SOTNJAL12AC468910B,Beethoven Street,1996,left_only
ARRU9VN1187FB53EDB,,,,Sheila Chandra,399,1,SOUPDDW12A6D4F79A2,Lament Of McCrimmon / Song Of The Banshee (July 1989),2000,left_only
ARJRQL51187FB541AB,,,,Juan Carlos Baglietto,232,1,SOMCTKM12A8C138B86,Tiempos Dificiles,1982,left_only
ARQEJKG1187B9AB8EC,,,,CLUBRAIDERS,192,1,SOYYLRS12A58A7EFCF,Think About (The Beach),0,left_only
AREKQ851187B9AB9D4,,,,Fursaxa,140,1,SODYYXH12AB018A14B,Nawne Ye,2007,left_only
ARTMCRK1187FB51EA2,,,,Joe Gibbs & The Professionals,164,1,SOWDQGX12A8C134168,The Entebbe Affair,0,left_only
AR0XAVE1187FB3C16B,,,,Hocico,330,1,SOAWLMU12AB0183B45,Atrocidad Desnuda,1994,left_only
ARHOSMU1242078130D,,,,All Leather,108,1,SOOZSTX12AB01842AA,As The Hog Pisseth,0,left_only
ARXRE911187FB52D28,,,,Headman,26,1,SOUUYKC12AB018955F,Interlude,2008,left_only
AROH0JN1187B98DDC9,,,,Golden Smog,174,1,SOPTEWY12A58A7E68E,Pecan Pie,1995,left_only
ARW5MXU1187B9A9F58,,,,Anne Linnet,252,1,SOIKIJN12AB018560B,Time og Dag og Uge,1989,left_only
ARNTKCL1187B993B54,,,,DJ Aligator Project,337,1,SOHKFZK12A8C13886F,Payback Time,0,left_only
ARQ3NY21187FB362D7,,,,Pencey Prep,246,1,SOOEXLK12A6D4FA72C,Yesterday,2002,left_only
ARR5CEB1187FB5A3FF,,,,Restless Heart,210,1,SOXAOIN12A8C138D34,That Rock Won't Roll,1986,left_only
ARNE7S81187FB490D0,,,,Painkiller,245,1,SOPLNEQ12AB0183578,Portent,1991,left_only
ARZVOWX1187B9B9F01,,,,Stream Of Passion,225,1,SOGTIRX12AB017CE37,I'll Keep On Dreaming,2005,left_only
AR7Y33Q1187FB3CAE0,,,,Gary Smith,18,1,SONKHAP12AB017F9EF,Minor Mambo Intro,0,left_only
AR50X381187B9A7374,,,,Pulsedriver,347,1,SOCBTRK12A8C13CB26,Time,2002,left_only
AR45GZC1187FB48E44,,,,Ola Magnell,282,1,SOAAXAZ12A6701CC77,Min Häst har Blivit Sjuk,1975,left_only
ARTICMR1187FB3DCA6,,,,Brooklyn Bounce,420,1,SOQRYRL12AB017C6F9,The Theme (Of Progressive Attack),1997,left_only
ARJCVCU1241B9CD97E,,,,USS (Ubiquitous Synergy Seeker),254,1,SOHQCOD12AB018316C,Stranger To Myself,0,left_only
ARTK5LU1187B9A654C,,,,Michael Gettel,330,1,SOMLFVN12A8C136135,Safe Passage,1996,left_only
ARGC1161187FB4D010,,,,MDC,103,1,SOZPNVK12AAFF4249A,No More Cops,0,left_only
ARWTB5L1187B996F02,,,,Sunday Munich,345,1,SOQFEJH12A8C145807,Phone,2000,left_only
ARL6HUT1187FB4D9C2,,,,Bell Biv DeVoe,228,1,SOZYEMX12A6D4F836B,Home Alone,2001,left_only
ARU35NK1187FB46CFD,,,,Methods Of Mayhem / Scott Kirkland,199,1,SOIIZIX12A6D4F799D,Narcotic,1999,left_only
ARBLU821187B98CC31,,,,De Kreuners,207,1,SORODUS12A6D4F736F,Sha-La,1991,left_only
AR32O4I1187FB4B996,,,,Ordo Rosarius Equilibrio,301,1,SOUNJBD12AB0181BE8,[Apocalips Kisses] In the Eyes of the Scarlet Ones,2006,left_only
ARJ7KF01187B98D717,,,,Coldplay,274,1,SOEHTZE12A6310F0F2,One I Love,2002,left_only
AR1KT1P1187B9ACB79,,,,Chicks On Speed,234,1,SOBXVEU12AC90758DD,Sell-Out,2003,left_only
ARYZC0O1187FB36917,,,,Ghislain Poirier feat. Abdominal,173,1,SOARABN12A8C132B88,City Walking,2008,left_only
AR5C3N411C8A41591C,,,,Austrian Death Machine,157,1,SOYBGUN12AB017EB33,Iron Fist (from Terminator / Motörhead cover),0,left_only
ARSZIF41187B9B9A02,,,,Danza Invisible,232,1,SOJLYJF12A8AE49B63,El Orden Del Mundo,2000,left_only
ARSCC3E119B3403751,,,,Quad City DJ's_ The 69 Boyz and K-Nock,275,1,SOPAKWW12AB0185A16,What You Want For Christmas (LP Version),0,left_only
ARFKWCR1269FCD4C75,,,,Write This Down,189,1,SOXHYNV12AB0185BC9,Renegade,2010,left_only
ARWAUAQ1241B9C6DA7,,,,Niño Josele,382,1,SOAXEVR12A8C13FF61,The Peacocks,0,left_only
ARCUJ1T1187B997B07,,,,Dietrich Wolfram - Mundharmonika - Mouth Organ,185,1,SOEJCDP12C791395D2,Guten Abend_ Gut´ Nacht,0,left_only
ARWVQRR1187B9AE7E3,,,,Five for Fighting,227,1,SOCJRPG12A58A7EA4B,The Garden,1997,left_only
ARSBZSV1187B989B86,,,,Stress Assassin,229,1,SODIRMS12A8C140C52,EU A4,2003,left_only
ARH3HQO1187B998CF8,,,,Psihomodo Pop,283,1,SONPUQG12AC468AC1F,Lagano padam,2004,left_only
ARYBXCB11F50C4E0E0,,,,Louis Armstrong and His Orchestra,188,1,SOEKYXP12AB018A004,That's My Home,0,left_only
ARXOEZX1187B9B82A1,,,,Elie Attieh,197,1,SOGQJRZ12AB0180B9B,Tal3a Min Beit Abouha,0,left_only
ARTQBG41187B99D524,,,,Exillon,371,1,SOIKCVH12AB018832D,Rockmoss,2008,left_only
ARFMLPQ123E29C23C0,,,,Ans,263,1,SOSICYN12A8C14114C,Square Of Life,0,left_only
AR7ZI7Z1187B98BF55,,,,Mago de Oz,380,1,SOKNFFM12A81C216F3,Desde mi cielo,2005,left_only
ARJRQL51187FB541AB,,,,Juan Carlos Baglietto,220,1,SOQRFVZ12A8C13A4C6,Salzanitos,0,left_only
ARIRXX31187FB43AC8,,,,Erik Truffaz,328,1,SOYVPDA12A67ADF7E4,Akiko,2007,left_only
ARRXWZ31187B98F423,,,,Mocean Worker,339,1,SOBGBKR12A58A7CC8A,Air Suspension,2000,left_only
ARTWK3I1187B99B3F9,,,,Åge Aleksandersen,366,1,SONMQSJ12AB01868D9,Fremmed Fugl,1984,left_only
ARXF42D1187B9AC71F,,,,Clementina De Jesus,239,1,SOUSHGP12A6D4F8095,Lapa,1999,left_only
ARY3ZB61187FB53200,,,,Kostia,470,1,SOYJFQC12A6D4F7EE5,Universal Garden,1993,left_only
AR09AJ91187FB4F89A,,,,Cause Co-Motion!,79,1,SOYVPHW12A58A79FD9,Take A Look,2005,left_only
AROVXZM1187FB3C3DB,,,,Richard Durand,475,1,SOGLUCH12AF72A992C,Submerge,0,left_only
ARUYNK81187FB51B15,,,,Atlas Sound,258,1,SOQHFMI12A8C140F0A,Bite Marks,2008,left_only
ARD509G11C8A415B7D,,,,Detuner,320,1,SONCGYB12A8AE4798A,I've Got The Wild Style,0,left_only
ARKIYQO1187B9B4C18,,,,Rose Chronicles,289,1,SOMFBMB12AC46898EC,Blood Red,1996,left_only
ARO70QE1187FB39048,,,,Los Natas,156,1,SOSIJKB12A81C22C19,Hey Jimmy,2002,left_only
ARAK1CO1187FB3F08C,,,,Jaga Jazzist,386,1,SOXTLRV12AB01811EB,Oslo Skyline,2005,left_only
ARMDA7X1187FB52EA8,,,,The Derek Trucks Band,278,1,SOEOCJO12AB018203B,Sweet Inspiration,2009,left_only
ARB7A091187B9975D3,,,,Jazztronik,483,1,SOVLEWG12AB0186F00,Arabesque,2004,left_only
AR4MS241187B9B358B,,,,Maya Saban,227,1,SOAXIHM12A8AE4743B,Das Alles Ändert Nichts Daran (Video Version),0,left_only
AR6NP5D1187B9B4B45,,,,Hassisen Kone,183,1,SOEURVD12A8C131DE4,Rappiolla,1980,left_only
ARGLU5L1187FB57EC5,,,,Hellbillies,214,1,SOSDQSD12A8C132719,Drukne Ei Gudinne,2007,left_only
ARA0MB81187FB49967,,,,Theuns Jordaan,288,1,SOLISOZ12A6D4F8D33,Stofpad,2005,left_only
ARK7HOG1187B9A667E,,,,Puscifer (MJ Keenan),307,1,SOSLFKR12A8C1410BB,Holiday On The Moon,2009,left_only
AR3J9AY1187B9B7069,,,,Full Blown Cherry,125,1,SOIGBWU12A8C13E7FF,Bop 'Til You Drop,2005,left_only
ARI2QZL1187B9B80AB,,,,The Arrogant Sons Of Bitches,160,1,SORXZUE12AB01835C7,...And The Flame Dies Out Again (The Inevitably Glorious Exhumation Of Daylight),0,left_only
ARS8WH31187B9B8B04,,,,Edu Lobo,309,1,SOQKYWC12A8C136A4F,Canto Triste,1967,left_only
ARX7RZ71187FB56C48,,,,The Dykeenies,151,1,SOUEEKG12A6D4F6857,Waiting For Go,2007,left_only
ARBLI551187B99EE49,,,,Quinoline Yellow,189,1,SOXDLHK12AB018BBC3,See 14 Across,2003,left_only
ART795E1187FB4D098,,,,Barry Adamson,315,1,SOTPHLF12AC4688CF9,Fish Face,1991,left_only
ARZCI2E1187B98CEB3,,,,Bobby Collins,637,1,SOFONSX12A8C140A86,Las Vegas,0,left_only
ARFM1EQ1187FB533ED,,,,Sir Samuel,268,1,SOPEJWE12A8C138996,Tout Le Monde Rêve D'Une Femme,2005,left_only
ARVQ9FE1187FB419A9,,,,Showtek,400,1,SOHYLTM12AB0189A0C,B.E.U.K.,0,left_only
AR9TIW91187B9975F6,,,,Body Count,319,1,SOTRQTA12A6D4F9B09,Masters Of Revenge,1994,left_only
ARCNZYJ1187B99791B,,,,Todesbonden,251,1,SOMUEMS12A8C13CE52,Flow My Tears,2008,left_only
AROQL0S1187FB57CFD,,,,Les Misérables - Original London Cast,168,1,SOTCYVC12A8C138F87,Who Am I?,0,left_only
ARDI1X71187B9AED85,,,,Antonio Vivaldi,132,1,SORJMLP12AB01877E4,L'été : Adagio,1965,left_only
ARZ507V1187FB4425E,,,,Ragheb Alama,319,1,SOCXIYL12AB0185958,Al'amadalah Assa'bah (2004 Digital Remaster),0,left_only
ART6H4Q1187B9A7F9A,,,,Shlomi Aber,212,1,SODLXUK12A81C215C1,Don't Be a Fool Feat. Guy Mantzur,2007,left_only
ARELSHQ12509411C90,,,,Felix and Arty,343,1,SOCTWIK12A6D4F8D35,Woman You're So Beautiful (Dance Hall Mix),0,left_only
ARM1TK61187B9B2B98,,,,Sergio Denis,173,1,SOBJTPN12AB017EF12,Cómo Estás_ Querida,0,left_only
ARAHQDS1187FB55275,,,,Maysa,180,1,SONMSFX12AB018CD74,Ouça,2008,left_only
ARBIPSC1187FB522FE,,,,Tony Danza Tap Dance Extravaganza_ The,198,1,SOXNBSR12A8C13D3E5,Cliff Burton Surprise,0,left_only
AR5JX5U1187FB52F2F,,,,MercyME,217,1,SOCVHQR12A58A7A342,Last One Standing,2006,left_only
AR3U4FK1187B9B225A,,,,Die Kassierer,201,1,SOIEBJA12A6D4F8DE1,Das Lied vom Hass,2003,left_only
ARGQ8LV1187FB5CF08,,,,Harold Melvin & The Blue Notes,322,1,SOFCYNO12A8C1370E9,I'm Searching For A Love,1975,left_only
ARTCTVH1187FB36B97,,,,Magnitude 9,209,1,SOGVGUP12AC468CAE1,Sands Of Time,0,left_only
ARUIVPF1187B9A2090,,,,The Skygreen Leopards,146,1,SOKFSAU12A6D4F8770,Silvery Branches,2006,left_only
ARJNQM51187FB54C55,,,,Smut Peddlers,71,1,SOUCFHR12AB0184A1B,Baby-Faced Movie Star,0,left_only
AR7AE0W1187B98E40E,,,,Intocable,214,1,SOOWDNA12A8AE47D81,Es Para Ti,2000,left_only
AR6TOUC1187FB53C7E,,,,Roy Ayers Ubiquity,237,1,SOUFOWA12A8C131005,Running Away,1977,left_only
ARHKYX71187B9B422D,,,,White Hills,72,1,SOGCRXU12A8C14079D,Return Of Speed Toilet,2007,left_only
ARGT1EZ1187B9A3F7B,,,,The Fourmost,122,1,SOUOVTF12A6701EB4A,You Got That Way,1992,left_only
ARNPI7B1187FB3DCB7,,,,Jorge Ben Jor,454,1,SOTWQRW12A6701DB12,País Tropical   /   Spyro Gyro,0,left_only
ARZLUSX1187FB4D40A,,,,Squeeze,218,1,SOBGNZC12AB0189CD2,Play On,1998,left_only
ARR1ECO1187FB45459,,,,Louis Winsberg,194,1,SOZILBD12AB01813CE,Balkann Sevillan- Part 1,0,left_only
AR6XTOU1187FB585F1,,,,La Buena Vida,209,1,SOWUXRZ12A8AE486FF,De Nuevo En La Ciudad,2006,left_only
ARED2DG1187FB3CB4D,,,,Tantric,176,1,SOZFZMX12AB018BE08,Coming Undone,2009,left_only
ARV1O2L1187B9B8F32,,,,La Húngara,190,1,SOOOPSG12AB01850BD,A yerbabuena,0,left_only
ARTR2H11187FB4CE07,,,,Lucas Prata,167,1,SOFVVCB12A6D4FA75D,The Christmas Song,0,left_only
ARK9R6111A348EFCA7,,,,Groove 'O' Holics feat. Robina,414,1,SOLIGLE12A8C144968,Tell Me,0,left_only
ARJZ9CK1187FB4CD41,,,,Army Of Lovers,243,1,SOKZFDC12AB0188F90,Carry My Urn To Ukraine,1993,left_only
ARJ267H1187FB3A128,,,,Deathchain,212,1,SODOHMF12AB018043D,Morbid mayhem,2005,left_only
ARVKOZA1187FB52AEA,,,,Dwele feat. Boney James,237,1,SOBPRCA12AF729F348,Wake The Baby,2005,left_only
ARCBB0M1187FB5ACF3,,,,The Steinways,53,1,SOSXCYS12AB017B9A1,Just Friends,2006,left_only
ARC5U2M1187B9B9486,,,,The 6ths,205,1,SODENOG12AB018797E,You You You You You,2003,left_only
ARRJNTE1187FB44E12,,,,Casiotone For The Painfully Alone,51,1,SOKUBEF12A6D4FA3B8,Dying Batteries,2001,left_only
AR8Z1R51187B9901CD,,,,Zhané,229,1,SOHNDJS12A6D4FA3E8,Sweet Taste Of Love,1994,left_only
AR342K51187B98B571,,,,Olivier Messiaen,647,1,SOKQDQZ12A8C13BB10,Livre D'orgue (1951) : VII Soixante-Quatre Durées (Remasterisé En 2008),0,left_only
ARL6WUU1187B99CCFF,,,,Nicolay featuring Kay_ Nicole Hurst,180,1,SODNUFN12AB0186DB8,Got U,0,left_only
ARUXG4J1187B9ACB25,,,,Raymond Van Het Groenewoud,222,1,SOEXUAN12A6D4F734C,Habba Habba Hoek Hoek,0,left_only
ARI4SKQ1187B9B43B0,,,,Beres Hammond,252,1,SONBWQQ12A58A7BF65,Missing You For A Mile,0,left_only
ARESNPC1187FB53E96,,,,Middle Class_ The,86,1,SOXURVF12A8C142923,Autistic (Early Demos),0,left_only
ARBERAU1187FB45567,,,,Lusine,386,1,SOEFDRJ12A8C142A96,Thick Of It,2009,left_only
ARVA23V1187B98C54A,,,,Barley Bree,279,1,SOUZONQ12A8C13DE81,Flight Of Earls,0,left_only
ARFFVBK1187B9A5B5C,,,,Synaesthesia,463,1,SOBEAMH12A8C1373D9,New Horizons,1995,left_only
ARO81SS1187B996629,,,,Nando Reis,245,1,SOIUREE12AB01846ED,Relicário,2008,left_only
ARQ95QQ1187B9A4B20,,,,Choco Orta,295,1,SOYBJLO12AC9097EE1,Si Esta Es La Ultima Noche,0,left_only
AROBTWJ11F4C84886E,,,,Luis Y Julian,161,1,SOVJFTQ12A8C13D7EB,Traicion Y Contrabando,0,left_only
AR9E1QW1187B999A34,,,,Mikel Erentxun,228,1,SONMTUS12A8C13C6C1,Lagrimas De Fuego Y Ceniza,1992,left_only
AR73WAH1187FB5A6A3,,,,Louie Austen,501,1,SODCATS12A8C137B39,Hoping (Extended Version),2001,left_only
ARCYCWA11E2835D399,,,,Sugarman 3,194,1,SOTREPU12A8C136022,Modern Jive feat. Bernard Purdie,2002,left_only
ARTVTKS1187B9AD8AF,,,,The Peanut Butter Conspiracy,122,1,SOBQWEU12AC3DF98A5,Flight Of The Psychedelic Bumble Bee,0,left_only
ARRTEJM1187FB46317,,,,Kutt Calhoun,235,1,SOHMSPU12AB01873A8,My Life,2004,left_only
ARQR8Y51187B9B8E9C,,,,La Mancha De Rolando,243,1,SOSWVUB12A6D4FCB1D,Melodia Simple,2003,left_only
ARPRLXR1187FB3BB7A,,,,3LW featuring Nas,266,1,SOCKVZD12A8C1325C3,I Can't Take It (No More),2000,left_only
ARGLXU11187B98DA30,,,,Flop,135,1,SOSARZM12A58A7B917,Act 1_ Scene 1,0,left_only
ARI38ZY1187B9B6C9C,,,,Adam Sandler,539,1,SOUXPRP12A6701E3EF,Calling Home (Album Version),0,left_only
ARM35EE1187B9A419F,,,,Jadon Lavik,291,1,SOHXRIT12A8C13860F,Blessed Assurance,2008,left_only
ARSC4X61187B994F15,,,,Luiz Melodia,238,1,SOQPLLQ12A6D4F8964,Pra Que,0,left_only
AR3OWP31187FB59A8C,,,,Joe Dolan,256,1,SOGACJG12AB0184950,Sometimes When We Touch,0,left_only
ARWHZ1I1187B99EEDA,,,,Christian Smith,461,1,SOYTVYK12AB0189060,Higienopolis,2010,left_only
AR7ZFLN1187FB4830A,,,,Rascal Flatts,192,1,SOKSBTT12A8C139C71,Then I Did,2004,left_only
ARR0BCP1187B9B93E6,,,,B.C. Camplight,245,1,SOHHSDQ12A6D4F6368,Say Tonto!,2007,left_only
ARTR5T01187B9A437C,,,,Kid Crème featuring Shawnee Taylor,410,1,SOBVMJI12AB0188C08,Austin's Groove [Let Me Live] [Austin's Groove Main Mix],0,left_only
AROTWS91187B9B5BC8,,,,Butch Cassidy Sound System,275,1,SOJBUKC12AB017ABB8,Brothers And Sisters,2002,left_only
ART99XG1187FB3966C,,,,Ewa Bem,226,1,SOSNTNE12A8C1329A9,Za Szyba / Calkiem Spokojnie Wypije Trzecia Kawe,0,left_only
ARHOCKY11E2835D7CB,,,,Máire Brennan,244,1,SOODNBV12A8C139FC7,Atlantic Shore,0,left_only
ARADNLR124549A36DE,,,,A.B. Quintanilla III Y Los Kumbia All Starz,234,1,SOUFOHR12A8C13AF32,Me Estoy Muriendo,0,left_only
ARIRJWO1187B9BA43F,,,,Fact,124,1,SOBQFZE12AB018A80B,This Is The End,0,left_only
ARBH7WZ1187B999245,,,,Ladyhawk,185,1,SOHCBJX12A58A7CFEA,Came In Brave (Album Version),2006,left_only
AR6C4YD1187B9B246B,,,,BAL-SAGOTH,307,1,SODZAHJ12AF72A6626,Arcana Antediluvia,2006,left_only
ARHYNR9119B8668FA3,,,,The Oh Sees,162,1,SOVKBMW12A8C140754,It Killed Mom,0,left_only
AR7Q4O01187FB51A83,,,,The Ladybug Transistor,168,1,SOQIRGR12AB018343F,So Blind,2007,left_only
ARKC83D1187B9AB367,,,,Mark Lowry,205,1,SORAVAX12A8C137A3B,Jesus Laughing (Some Things Never Change Version),0,left_only
ARIRXX31187FB43AC8,,,,Erik Truffaz - Murcof,668,1,SOSVEBS12AB017DFF2,Good News From The Desert (Featuring Murcof),0,left_only
ARPT5H31187B98C277,,,,Born Jamericans,193,1,SOYRYQE12A58A7BD71,Prodigal Sons,0,left_only
ARLTY471187B9A8734,,,,Zap Mama,126,1,SOLWXXB12A6D4FA86D,De La Vie A La Mort,1994,left_only
ARAOAHG1241B9C8D9B,,,,Autonomous Bass Heads,307,1,SOHTPLG12AB0185DF3,Beat Conductor,0,left_only
ARY1Y4R1187FB5C5C2,,,,Oystein Sevâg,219,1,SOGLHXA12A8C139E12,Link,1993,left_only
ARVPUT61187B98FEFE,,,,Rain Tree Crow,314,1,SOSQACL12AB017E812,Blackcrow Hits Shoe Shine City (2003 Digital Remaster),1992,left_only
ARDCK8K1187FB5729F,,,,Zeca Pagodinho,252,1,SONOXCZ12AB0181A89,Cachorro,2005,left_only
ARLYSPP12454A424B6,,,,Lil Ru,207,1,SOZKIBG12AB01803FF,The Nasty Song,0,left_only
ARAH1Y21187B9AFC50,,,,Coolio,210,1,SOXVDQA12AB01841E5,Dip It,2006,left_only
ARS3AYF1187B9B6213,,,,Mariusz Lubomski,387,1,SOGQQJS12A8C137F10,Spacerologia,1998,left_only
ARERO3G1187FB4A9A4,,,,Paulinho Da Viola,124,1,SOAJROU12A8C13A666,Batuqueiro,1968,left_only
ARHZT3U1187FB3F384,,,,Lunachicks,144,1,SOPTIYG12A8C13828B,Mmm Donuts,0,left_only
ARY35JW1187B998233,,,,'68 Comeback,134,1,SOEJEOE12A58A7BE0F,A Little Bitch (And A Little Bitch Better),0,left_only
AR5YX8Z1187B9A3B9C,,,,Tara Perdida,111,1,SOKPPAU12AF72A5AA6,Tara Perdida,0,left_only
ARLYGIM1187FB4376E,,,,Joe Higgs,162,1,SOQOOPI12A8C13B040,Wake up And Live,1975,left_only
ARE52LI1187FB54A19,,,,Heaven & Hell,272,1,SOTAXTJ12AAFF43CB2,Neverwhere,2009,left_only
AR35VZA1187B9ABCF1,,,,Carole Samaha,215,1,SOKRZWV12A81C23FFB,Ghali Alayi,0,left_only
ARABR0A1187FB4D9CD,,,,DJ Mehdi,183,1,SOMHVVV12AB01800F1,Saharian Break,2006,left_only
ARX5TXV1187B9966DF,,,,Looptroop,284,1,SOEYBCC12A8C139A3B,Fruits Of Babylon,2002,left_only
ARXAGFF1187FB59AA3,,,,Hjaltalín,255,1,SOREEKI12AB0180F7A,Pú Komst Við Hjartað í Mér,2007,left_only
ARKAC1C1187B9A78D7,,,,Yuri Yunakov Ensemble,336,1,SOFRQQG12A58A7C9B6,Mominsko Horo,0,left_only
AROHUVE121318C5707,,,,Ana Torroja y Miguel Bosé,266,1,SORVAAS12A8C13E3AB,Hijo De La Luna,0,left_only
ARDRJSP126E2B3BEF8,,,,Spiritualized,608,1,SOXXMFL12A8AE47B6A,I Think I'm In Love,1997,left_only
AR2LPHP1187B99E133,,,,Infinite Livez feat. Defisis,275,1,SOXYFUH12AB018037C,Coco Pilots,2004,left_only
ARNQMZ11187FB5A7D3,,,,Glenn Mercer,222,1,SOBRMWF12A8C13AF8C,Days To Come,2007,left_only
ARWWDSC1269FCD4D06,,,,Ministère des Affaires Populaires,140,1,SOTURND12AB0183FF9,Bagdad by night,0,left_only
AR75KUV1187FB5722B,,,,Os Replicantes,79,1,SOWJFGW12AB01861C4,Nicotina,1987,left_only
ARMZF6Y1187FB36D2E,,,,QQ,209,1,SOSTCSY12AB018A6EA,hopscotch,0,left_only
AROYBLU1187B99A255,,,,Jarvis Church,231,1,SODMLAB12A8C1441D2,So Beautiful,0,left_only
ARTHSAE12131B4B70A,,,,Sir Simon Rattle/Berliner Philharmoniker/Guy Braunstein,137,1,SOECXBG12A6D4F88EE,Le Bourgeois Gentilhomme Op. 60 (Suite for Orchestra): Courante,0,left_only
ARWKO2O1187B9B5FA7,,,,Tree63,239,1,SOUHORN12AF72A2DB1,Blessed Be Your Name (Low Key-Premiere Performance Plus),0,left_only
ARKKDOH1241B9C62E9,,,,Cripta,245,1,SOOQITJ12AB0180F36,No me podreis callar,0,left_only
ARVXSL91187FB3DF54,,,,Strong Arm Steady,80,1,SOBMFTU12AB0187706,Outro,2010,left_only
ARO0R521187B98A2D1,,,,2 Minutos,88,1,SOSSUGT12A8C138F9F,Rompan Todo,2006,left_only
ARO5Q2U1187FB4D3C6,,,,The Mary Timony Band,238,1,SOWVQJT12AB0183293,Curious Minds,2007,left_only
ARAYQYI1187FB4542F,,,,Wynton Marsalis Septet,712,1,SOHUWUS12A8C130E8D,Cherokee,1999,left_only
AR7ZNX41187FB4B425,,,,Federico Baltimore,270,1,SOSQSPE12AC3DF6C54,Toblin Or Not Toblin?,0,left_only
ARJ1BWM1187B9B117B,,,,Embrace the End,364,1,SOKJYBX12AF72A900B,Ley Lines,2008,left_only
ARBHKG91187B988B9F,,,,Choclair,300,1,SOMRNWP12A6D4F9697,Legacy,2002,left_only
ARCF06I1187B995398,,,,K-OS,235,1,SOAXBAE12A6D4F79C3,Heaven Only Knows,2002,left_only
ARURSBN1187B992454,,,,Gene Krupa & His Orchestra,188,1,SOCUMLQ12A8C136299,Drum Boogie,1993,left_only
ARGDSO91187B9AAB35,,,,Patrick Bruel,257,1,SORIWFK12A8C137A62,Au Bout De La Marelle,1999,left_only
ARL5WZC1187FB402CB,,,,OOIOO,135,1,SOHCWPU12A8C131D8B,Switch On,1999,left_only
ARQUHF41187B9A2E9E,,,,Sidney Polak,72,1,SOCYGHW12A8C1377C5,SKIT 2 FEAT.  ZJEDNOCZENIE SOUND SYSTEM,0,left_only
ARE227E1187B99D8F4,,,,Asta Kask,147,1,SORYERO12A8C13B2D6,Ett liv på kredit,2006,left_only
ARAGV231187B9A178A,,,,Pedro Javier Hermosilla / Antonio Orozco,318,1,SOYWDMD12A8C13CADD,Camino De Madrid,2004,left_only
ARNWZ1N1187B9B71BA,,,,Handsome Boy Modeling School,324,1,SOEUEUI12A6701E4AB,I've Been Thinking featuring Cat Power (Album Version),2004,left_only
ARW5R811187B98BC96,,,,My Dying Bride,520,1,SOWWBVG12A81C200D8,She Is The Dark (live),2005,left_only
ARID75M1187B9B8341,,,,Steve Green,78,1,SOGYBIX12A6D4FB5B8,Even A Child - Proverbs 20:11,0,left_only
ARB45GQ1187B98D2B4,,,,DeGarmo & Key,203,1,SOODQEF12A58A7AF5F,Destined To Win,1988,left_only
ARVW4JA1187B98E0BD,,,,Heavens to Betsy,256,1,SODQYDM12AB018720D,axemen,0,left_only
ARZ13QU1187B99E798,,,,RICKY LYNN GREGG,215,1,SOKBHNV12A8C13AD97,Silver Wings,0,left_only
ARGHRN01187FB4840B,,,,P.S. I Love You,241,1,SOPNZVV12AF72A3607,No Sharks Allowed,2001,left_only
ARDB4UV1187FB3E9CD,,,,Mylo,198,1,SORYDHE12AF729F26A,Rikki,2004,left_only
ARZXC9Y1187FB57133,,,,Afro-Cuban All Stars,323,1,SOGFEEP12A58A7AC9B,Huellas del Pasado,1999,left_only
AR7H21J1187FB40C69,,,,Mr. Lif,327,1,SOOSLVC12A8C13E51E,For You,2006,left_only
ARUWLCL1187FB549B8,,,,Yamandu + Dominguinhos,276,1,SOKGAEA12AB017F671,Chorando Baixinho,0,left_only
AR57VUG119B866923E,,,,Onra,93,1,SOJSNUS12A8C13C09D,HOPE,2007,left_only
ARQYX4N1187FB43837,,,,The J.B.'s,351,1,SOYRGYZ12A679D8B10,Givin' Up Food For Funk,0,left_only
AR0FZH51187FB4A6E5,,,,Destroid,354,1,SOOFXVX12AB018410E,Bonewhite Light,2004,left_only
ARV1YI11187B9ADC35,,,,Diomedes Diaz,259,1,SOHMLRI12AB0184581,Lluvia De Verano,1978,left_only
ARKA8M21187B99529C,,,,Boban Markovic Orkestar,224,1,SOASXMM12A6D4FB2EF,Mere Yaara Dildara,2003,left_only
ARXKI3P1187FB46ABA,,,,Toyah,262,1,SOBSEFA12AB017C3DF,Neon Womb,1979,left_only
ARG7IFZ1187FB3BFAB,,,,Lexy & K-Paul,123,1,SOVTNZE12A8C140BAE,Das Ist Magie,2009,left_only
ARSFCOO1241B9CCEFC,,,,Zuzana Navarova & KOA,262,1,SOFTAAX12A6D4FDB34,Jablko,0,left_only
