artist_id,artist_latitude,artist_location,artist_longitude,artist_name,duration,num_songs,song_id,title,year,_merge,process,corrected_location,county,city,state,country,country_code
ARFPGJY1187B991B23,35.17407,"Hollywood, TN",-89.97544,Willie Mabon,189,1,SOQAKDE12A8C142050,Got To Have It,1993,,Y,nan,Shelby County,Memphis,Tennessee,USA,us
ARH5CVB1187FB5A1B3,33.90094000000001,"Doraville, GA",-84.279,Atlanta Rhythm Section,283,1,SOZKZOW12A8C13B89D,Champagne Jam,1978,,Y,nan,DeKalb County,nan,Georgia,USA,us
ARHI20L1187FB4C997,51.27172,"Wallington, Surrey, England",-0.39535,Jeff Beck,163,1,SOPKWKW12A8C1312BC,Head For Backstage Pass,1976,,Y,nan,Surrey,nan,England,United Kingdom,gb
ARCW2471187B99E469,27.9758,Florida,-81.54106,Poison The Well,152,1,SOKLOHZ12A58A7E58C,The Notches That Create Your Headboard,2007,,Y,nan,Polk County,nan,Florida,USA,us
ARWDEP01187B9B535A,39.75911,"Dayton, OH",-84.19444,Lou Barlow,212,1,SOFRYYA12A8AE47A2D,Holding Back The Year,2005,,Y,nan,Montgomery County,Dayton,Ohio,United States of America,us
AR392MV1187FB3C3FE,40.731970000000004,"Newark, NJ",-74.17418,Connie Francis,135,1,SOCOMAW12AB017EE59,You Were Only Fooling,0,,Y,nan,Essex County,Newark,New Jersey,USA,us
ARV0VRA1187FB5C825,48.85692,"Paris, France",2.34121,Louise Attaque,286,1,SOBDMUX12AB018083B,La valse,2005,,Y,nan,Paris,Paris,Ile-de-France,France,fr
ARTSGMN1187FB46CAA,51.50632,"London, England",-0.12714,New Young Pony Club,247,1,SOLQVIC12AF729E1FD,Jerk Me,2005,,Y,nan,nan,London,England,United Kingdom,gb
AR2AEIR1187B9B9FC9,52.883559999999996,England,-1.97406,Amebix,235,1,SOOMAQZ12A58A775C2,Slave,1985,,Y,nan,Staffordshire,nan,England,United Kingdom,gb
ARA2J4X1187B9B7FEF,32.77815,"Dallas, TX",-96.7954,Stephen Stills,143,1,SOAQZYQ12A58A795B9,Relaxing Town  (LP Version),1971,,Y,nan,Dallas County,Dallas,Texas,USA,us
AR84FE11187B9B36C4,40.852509999999995,"Long Island, NY",-73.13585,Latterman,175,1,SOJEDSE12A8C13E4C0,Rebellion Vs. The Alarm Clock,2005,,Y,nan,Suffolk County,nan,New York,USA,us
ARFM2581187FB3BCC1,33.63604,"Sherman, TX",-96.60916,Buck Owens,179,1,SOPILIW12AC4689B95,I Woundn't Live In New York City (If They Gave Me The Whole Dang Town),0,,Y,nan,Grayson County,Sherman,Texas,USA,us
AR5OVNK1187B9AD059,30.73115,"SAINT MARYS, Georgia",-81.54609,The Flaming Tsunamis,92,1,SOUYJOW12AB0183A96,Dead Girlfriends Can't Break Up With You,2004,,Y,nan,Camden County,nan,Georgia,USA,us
ARH1XAK1187B98F188,51.50632,"London, England",-0.12714,Robin Trower,225,1,SODANXV12AC468A3D8,Ballerina,1973,,Y,nan,nan,London,England,United Kingdom,gb
ARA4IIR1187B9B2133,64.95014,Finland,26.06739,Ruoska,247,1,SOKRZWV12A6D4F7332,Pure minua,2006,,Y,nan,Oulun seutukunta,nan,Northern Finland,Finland,fi
AR2MSUY1187B9B4602,32.90573,"Rolling Fork, MS",-90.87988,Muddy Waters,180,1,SOOANYZ12A6701D083,Rollin' And Tumblin',1969,,Y,nan,Sharkey County,nan,Mississippi,USA,us
ARGMXQW1187FB54C34,-23.56287,"Sao Paulo, Brazil",-46.65466,Eliane Elias,201,1,SOGSJVU12A6D4F8735,All The Things You Are,1995,,Y,nan,Região Imediata de São Paulo,São Paulo,São Paulo,Brazil,br
ARAE8JG1187B994FE8,51.59105,"Newport, Wales.",-2.98825,Skindred,181,1,SODJTND12A8C13BA1B,Roots Rock Riot,2007,,Y,nan,nan,Newport,Wales,United Kingdom,gb
AR1UBH11187FB3643A,40.9197,"New Rochelle, NY",-73.7868,Don McLean,199,1,SOOUBGF12AB017EC48,Winter Has Me In Its Grip,1974,,Y,nan,Westchester County,New Rochelle,New York,USA,us
ARF97QT1187B9B8B47,53.93063000000001,Yorkshire,-1.2078799999999998,Paradise Lost,238,1,SOCNQHM12A8C1371E6,Shattered,0,,Y,nan,North Yorkshire,nan,England,United Kingdom,gb
ARIXVNB1187FB3D3FE,34.053490000000004,"Los Angeles, CA",-118.24531999999999,The Oohlas,218,1,SOXDMPV12A58A7D650,Snow Shoes,2006,,Y,nan,Los Angeles County,Los Angeles,California,United States of America,us
ARQDZ2F1187FB3E26B,44.97903,"MINNEAPOLIS, Minnesota",-93.26493,After The Burial,347,1,SOZPQGO12A8C1380D7,A Vicious Reforming of Features,2008,,Y,nan,Hennepin County,Minneapolis,Minnesota,USA,us
ARKKEQR1187B9A4D0F,33.76672,"Long Beach, CA",-118.1924,Frank Black,116,1,SOLQGVZ12A6D4F8A6B,The Hostess With The Mostest,1994,,Y,nan,Los Angeles County,Long Beach,California,USA,us
ARA7EEC1187FB4C392,49.01037,"Karlsruhe, Germany",8.4092,Snowgoons,232,1,SOGSUTX12AB018C0E9,Starlight,2008,,Y,nan,nan,Karlsruhe,Baden-Württemberg,Germany,de
AR4F6F91187FB548FD,34.053490000000004,California - LA,-118.24531999999999,Cyan,228,1,SOYHEVT12A6D4FD6FA,El sabor de los segundos,0,,Y,nan,Los Angeles County,Los Angeles,California,United States of America,us
AROER7X1187B9AD917,51.16418,Germany,10.45415,Umbra et Imago,631,1,SOSGXQZ12AB0187598,Last Dream,1992,,Y,nan,Unstrut-Hainich-Kreis,Vogtei,Thuringia,Germany,de
AR8FMEN1187FB4A657,34.053490000000004,"Los Angeles, CA",-118.24531999999999,Lizzy Borden,386,1,SOUTVOS12AB0189D62,Zanzibar,2000,,Y,nan,Los Angeles County,Los Angeles,California,United States of America,us
AR8RQVM1187B9A2645,50.82821,"Brighton, England",-0.13449,Cherise,229,1,SOSJEEG12A6BD5571F,No Good 4 You,0,,Y,nan,Brighton and Hove,Brighton,England,United Kingdom,gb
ARVAQTH1187FB3AF44,35.21962,"Chapell Hill, NC",-80.01955,Southern Culture On The Skids,259,1,SOWUVJO12A8C136DF3,For Lovers Only,1992,,Y,nan,Montgomery County,nan,North Carolina,USA,us
AR3WLE91187B99430A,42.10125,"Springfield, MA",-72.58929,Staind,250,1,SOHFEGV12A8C142560,Break Away (Album Version),2008,,Y,nan,Hampden County,Springfield,Massachusetts,United States of America,us
ARI58LH1187B9A8B36,35.30914,Oklahoma,-98.52102,Ryan Lindsey,130,1,SOHVDES12A8C13DDA8,Let's Go Out,2008,,Y,nan,Caddo County,nan,Oklahoma,USA,us
ARARO7M1187FB5C0B3,40.71455,NY - New York City,-74.00712,Chieli Minucci,291,1,SOQSKJK12A8C139755,Little Squirt,2000,,Y,nan,New York County,New York,New York,United States of America,us
AR5N6X41187B988BFF,27.9758,Florida,-81.54106,Wayne Gratz,218,1,SOLSFKN12A8C1349BB,Another Suitcase In Another Hall,0,,Y,nan,Polk County,nan,Florida,USA,us
ARF041T1187FB3B4FF,50.50101,Belgium,4.47684,Aborted,280,1,SOGASOY12A6BD55748,Avenious,2007,,Y,nan,Charleroi,nan,Wallonia,Belgium,be
ARPAAHK1187B9ABB00,49.26044,"Hanna, Alberta, Canada",-123.11403,Nickelback featuring Kid Rock,223,1,SOFOAIA12A8C136186,Saturday Night's Alright (For Fighting),2003,,Y,nan,Metro Vancouver Regional District,Vancouver,British Columbia,Canada,ca
AROS7QJ1187B98C2A3,42.99671,"Grand Rapids, MI",-85.59012,Brian Vander Ark,252,1,SODMEUE12AB0181622,Too Good For This World,2006,,Y,nan,Kent County,Grand Rapids,Michigan,USA,us
ARSBOQJ1187B9B8872,43.26099,"Hamilton, Ontario, Canada",-79.88845,Stan Rogers,266,1,SOQCCQZ12A81C1F71C,Make & Break Harbour,1993,,Y,nan,nan,Hamilton,Ontario,Canada,ca
ARKQ6QN1187B9B016D,52.05777,"Ipswich, England",1.14378,Photek,421,1,SOHOOPX12A58A7951E,124,1997,,Y,nan,Suffolk,nan,England,United Kingdom,gb
ARCEEC91187B9AC4FB,44.97903,"Minneapolis, MN",-93.26493,Alexander O'Neal,183,1,SOHYVTD12A8C130A40,When A Man Loves A Woman,2008,,Y,nan,Hennepin County,Minneapolis,Minnesota,USA,us
AR2UOIC1187FB3CFB8,62.19845,Sweden,17.55142,Club 8,223,1,SOXWLVR12AB01873F6,Whatever You Want,2007,,Y,nan,Sundsvall Municipality,Njurunda District,Västernorrland County,Sweden,se
AR9BVRM1187FB51139,32.67828,Georgia,-83.22295,Hallows Eve,202,1,SOGZZXA12A8C1328EA,Plea of the Aged,1986,,Y,nan,Wilkinson County,nan,Georgia,USA,us
AR6FZK21187B9B2C5D,51.50632,London,-0.12714,Vibe & Fauvrelle,335,1,SOCVOHD12A8C1443C2,Hot Room,0,,Y,nan,nan,London,England,United Kingdom,gb
ARITDIH1187B9B18CD,60.17116,Helsinki,24.932579999999998,Tiktak,265,1,SOUPFRE12AB017F965,Minä olen yö,2005,,Y,nan,Helsinki sub-region,Helsinki,Southern Finland,Finland,fi
ARB60IV1187FB370FE,32.77815,"Corpus Christi, TX",-96.7954,The Reverend Horton Heat,160,1,SOBZGST12AB018349A,Party Mad,1990,,Y,nan,Dallas County,Dallas,Texas,USA,us
AR00FVC1187FB5BE3E,25.67084,"Monterrey, NL, México",-100.30953000000001,Panda,194,1,SOIBMQP12AB017FF20,Espejismos Y Visiones,0,,Y,nan,Monterrey,Monterrey,Nuevo León,Mexico,mx
ARKGVPG1187B991BB5,41.93825,Iowa,-93.38989000000001,Spoken,129,1,SOPYBAO12A8C13E7A9,Losing Touch With Everyone,0,,Y,nan,Story County,nan,Iowa,USA,us
ARSORZD1187FB3877A,38.8991,"Washington, D.C.",-77.029,Dj Spooky,494,1,SOKSIAP12A8C13ABCD,Ftp > bundle/conduit 23,0,,Y,nan,nan,Washington,District of Columbia,USA,us
AR94XUG1187FB3B878,40.71455,"New York, NY",-74.00712,The Glass,335,1,SOPINBM12AB0188A9F,Wanna Be Dancin' (Clubfeet Remix),0,,Y,nan,New York County,New York,New York,United States of America,us
ARJZIKK1187B99F3DE,31.1689,Texas,-100.07715,Outworld,88,1,SOUZMTA12AB018B284,Prelude to Madness,0,,Y,nan,Concho County,nan,Texas,USA,us
AR5ZVJ91187B99083A,51.05563,"Ghent, Belgium",3.72856,Soulwax,274,1,SOGHBHI12A6D4FA67E,Soul Simplicity,1996,,Y,nan,Gent,Ghent,Flanders,Belgium,be
ARBHH1V1187B9AD2EC,51.50632,"Wadsworth, London, England",-0.12714,This Mortal Coil,148,1,SOEHSIP12A8C13B8A4,Meniscus,1986,,Y,nan,nan,London,England,United Kingdom,gb
ARV0VRA1187FB5C825,48.85692,"Paris, France",2.34121,Louise Attaque,145,1,SOEEWMB12AB0184D39,Vous Avez L'Heure,1997,,Y,nan,Paris,Paris,Ile-de-France,France,fr
AR571EH1187B98F500,59.56465,"Notodden, Norway",9.26773,Mortiis,464,1,SOFHFKO12AB0187C0A,Towards The Gate Of Stars (Redub),0,,Y,nan,Telemark,nan,nan,Norway,no
AR9FKRD1187B9B73D4,51.55503,"Hampstead, London, England",-0.17348,Marianne Faithfull,271,1,SOQZRRS12A8C13426A,Sex With Strangers (Sly & Robbie Dub Mix) (Explicit),2002,,Y,nan,nan,London,England,United Kingdom,gb
AR6V5WK1187B9B92A3,33.67889,"Huntington Beach, CA",-118.00157,T.S.O.L.,232,1,SODJQBM12A8C1353FF,The Sounds Of Laughter,2005,,Y,nan,Orange County,Huntington Beach,California,United States of America,us
ARKXI1P1187FB46FBC,37.31198,Bedford Virginia USA,-79.52139,The Gay Blades,283,1,SOGGVYV12A8C1424EE,Compliments Can Kill,2008,,Y,nan,Bedford County,nan,Virginia,USA,us
ARNCNV91187FB4D552,31.3893,Israel,35.36124,Astral Projection,474,1,SOMDYZW12A582A26E3,People Can Fly,1996,,Y,nan,nan,Tamar Regional Council,South District,Israel,il
AR1BZED1187FB4CDEE,35.14968,"Memphis, TN",-90.04892,Wendy Moten,230,1,SOYSHUA12A58A7CEBF,Make This Love Last,1992,,Y,nan,Shelby County,Memphis,Tennessee,USA,us
ARZER7I1187FB385AF,34.053490000000004,"Los Angeles, CA",-118.24531999999999,Dr. Dre,298,1,SOBAPXQ12A6310F2A1,Keep Their Heads Ringin' (Instrumental),1995,,Y,nan,Los Angeles County,Los Angeles,California,United States of America,us
AR13CXU1187B9AD30A,51.52328,"London, England",-0.21345999999999998,The Clash,130,1,SOUTRYP12A8AE46BC6,Inoculated City,1982,,Y,nan,nan,London,England,United Kingdom,gb
AR9O98A1187FB39621,40.71455,NY,-74.00712,The Strokes,191,1,SOYINSW12B0B80BEBD,Between Love & Hate,2003,,Y,nan,New York County,New York,New York,United States of America,us
AR9F8TH1187B9B5A83,34.053490000000004,"Los Angeles, CA",-118.24531999999999,Love,170,1,SOGWGDA12A6D4FAB30,Orange Skies  (LP Version),0,,Y,nan,Los Angeles County,Los Angeles,California,United States of America,us
ARIRD6J1187FB5A98C,18.015710000000002,"Kingston, Jamaica",-76.79731,Sugar Minott,186,1,SOHGJTR12A6D4FB972,Walking Through the Ghetto,1979,,Y,nan,Saint Andrew,nan,nan,Jamaika,jm
ARZGLDN1187B9B5C22,45.51228,Montreal QC,-73.55439,We Are Wolves,204,1,SOLRYLN12A58A7D2D5,Snare Me,2005,,Y,nan,Urban agglomeration of Montreal,Montreal,Quebec,Canada,ca
AR0IU4L1187FB4CCB9,53.409769999999995,"Liverpool, England",-2.97848,Atomic Kitten,210,1,SOIWUTV12A6D4F97F1,Love Doesn't Have To Hurt (Radio Version),2004,,Y,nan,nan,Liverpool,England,United Kingdom,gb
ARKU2GK1187B98C8AB,40.71455,NY - New York City,-74.00712,The Jason Bonham Band,290,1,SOBQXVB12A8C138200,Bing,1992,,Y,nan,New York County,New York,New York,United States of America,us
ARO0OQI1187B99CFEA,64.55653000000001,NORWAY,12.66538,Solefald,417,1,SOPEDLJ12AF72ABB8F,White Frost Queen,2005,,Y,nan,Trøndelag,nan,nan,Norway,no
AR6097P1187B998E3E,42.04977,"Marshalltown, Iowa",-92.90802,Modern Life Is War,219,1,SOGTOMS12A6D4F7FC2,By the Sea,2004,,Y,nan,Marshall County,nan,Iowa,USA,us
ARI4S0E1187B9B06C0,35.830729999999996,Tennessee,-85.97874,David Arkenstone,363,1,SOEMXXF12A6D4F932C,Waterfall (Spirit Of The Rainforest Album Version),0,,Y,nan,Cannon County,nan,Tennessee,USA,us
AR07YTV1187B994DE2,55.77143,"Berwick-upon-Tweed, Northumberlan",-2.0070200000000002,Eastern Lane,180,1,SOCGDTZ12A8C1416CC,Holy Arms,2003,,Y,nan,Northumberland,nan,England,United Kingdom,gb
AR1PQST1187FB4D913,35.14968,"Memphis, TN",-90.04892,William Bell,126,1,SOFZCKK12A67ADC9E1,Formula Of Love (LP Version),0,,Y,nan,Shelby County,Memphis,Tennessee,USA,us
ARYH5Y51187B9A8888,41.88415,"Chicago, IL",-87.63241,Cap'n Jazz,122,1,SONVJMO12AB018D1DC,Oh Messy Life,1994,,Y,nan,Cook County,Chicago,Illinois,United States of America,us
ARUOTD91187B99BF1B,44.63548,"Albany, OR",-123.10776000000001,Falling Up,124,1,SOOZRCN12A58A788E0,Swimming Towards Propellers,2009,,Y,nan,Linn County,Albany,Oregon,USA,us
AR62BB21187B9AC83D,42.31256,Boston,-71.08868000000002,The Breeders,216,1,SOCUQMK12A8C135B78,Cannonball,1993,,Y,nan,Suffolk County,Boston,Massachusetts,USA,us
ARVBP9K1187FB48254,43.648559999999996,"Toronto, Ontario, Canada",-79.38533000000002,Cancer Bats,159,1,SOCYIJP12AB018135F,Engine Skull,2009,,Y,nan,nan,Toronto,Ontario,Canada,ca
AR1CB5G1187B9AFB8E,52.478590000000004,"Birmingham, England",-1.9086,Electric Light Orchestra,57,1,SOYYIRG12A8C13656A,Indian Queen,0,,Y,nan,West Midlands Combined Authority,Birmingham,England,United Kingdom,gb
AR06M3F1187FB38BED,34.51042,"Rossville, Tennessee",-89.94049,Mississippi Fred McDowell,226,1,SOWKEYU12A8C13C384,You Gotta Move,1999,,Y,nan,Panola County,nan,Mississippi,USA,us
ARNRKDR1187FB5B1B2,51.431000000000004,"Corsham, Wiltshire",-2.1898299999999997,The Bears,175,1,SOGRHOT12A58A7DB50,Nobody's Fool,1988,,Y,nan,Wiltshire,nan,England,United Kingdom,gb
ARBNXYA1187FB51C50,18.22328,Puerto Rico,-66.42889,Daddy Yankee,172,1,SOCSXZF12AC468D3E3,Descontrol,2010,,Y,nan,Orocovis,nan,Puerto Rico,USA,us
ARNZPSB1187B9B3CE1,32.78115,"Charleston, SC",-79.9316,NEEDTOBREATHE,221,1,SORMNMO12A58A7AE38,Garden (Album Version),2009,,Y,nan,Charleston County,Charleston,South Carolina,USA,us
ARMS3AC1187B9936B0,51.50632,UK - England - London,-0.12714,The Mediaeval Baebes,116,1,SOLCPAB12A58A79E5B,Ecci Mundi Gaudium,1999,,Y,nan,nan,London,England,United Kingdom,gb
ARKURQ01187B990F15,38.8991,"GARDINER, New York",-77.029,Jorma Kaukonen,287,1,SOATCZJ12A8C13A3D6,No Mail Today,0,,Y,nan,nan,Washington,District of Columbia,USA,us
ARXA17J1187FB3B507,34.69934,"Cheraw, SC",-79.88483000000002,Dizzy Gillespie's Big Four,409,1,SOABHRQ12AB0181844,Russian Lullaby,2006,,Y,nan,Chesterfield County,nan,South Carolina,USA,us
AR2VROU1187FB532D7,40.65507,"Brooklyn, NY",-73.94888,The Tokens,149,1,SOJHGNJ12AB0189E7E,Ill Always Love You,1994,,Y,nan,Kings County,New York,New York,United States of America,us
ARCII0J1187FB3A1B4,40.71455,"New York City, New York",-74.00712,The Marx Brothers,102,1,SOAMWKG12A8BED74AB,Main Title/Animal Crackers,0,,Y,nan,New York County,New York,New York,United States of America,us
ARAJ5XN1187B9B578B,39.739259999999994,Illinois,-89.50409,Jimmy Johnson,287,1,SOREWHH12A58A7CDF8,Country Preacher,0,,Y,nan,Sangamon County,nan,Illinois,USA,us
ARDEBMB1187B9B7CBA,51.50632,"London, England",-0.12714,Ultravox,256,1,SOVAIBV12AB01834B8,Majestic,1994,,Y,nan,nan,London,England,United Kingdom,gb
ARMLZE11187B9B34D3,52.20987,"Cambridge, England",0.11155999999999999,Syd Barrett,120,1,SOVYKLY12A6310E2B8,Golden Hair,1969,,Y,nan,Cambridgeshire,Cambridge,England,United Kingdom,gb
ARLIQ281187FB3DC05,51.73569000000001,"Chelmsford, Essex, England",0.4779100000000001,Squarepusher,233,1,SOHOBWV12AB0182E09,Circlewave 2,2006,,Y,nan,Essex,Chelmsford,England,United Kingdom,gb
ARLIQ281187FB3DC05,51.73569000000001,"Chelmsford, Essex, England",0.4779100000000001,Squarepusher,343,1,SOFIXVS12AB017A0A3,Problem Child,1996,,Y,nan,Essex,Chelmsford,England,United Kingdom,gb
ARY4JUA1187B988C79,30.9742,Louisiana,-91.52382,Sam Collins,161,1,SOBDIZD12A8C133D39,Hesitation Blues,0,,Y,nan,West Feliciana Parish,nan,Louisiana,USA,us
AR7J49E1187FB486E6,23.1168,"Havana, Cuba",-82.38859000000002,Omara Portuondo,243,1,SOJIFVH12A58A7A551,La Ultima Noche,2003,,Y,nan,Plaza de la Revolución,nan,Havana,Cuba,cu
ARGWPP11187B9AEF43,38.8235,Maryland,-75.92381,Dying Fetus,239,1,SOZPHCA12A8C13FBF6,Schematics,2003,,Y,nan,Talbot County,nan,Maryland,USA,us
AR190KO1187B9905EC,34.053490000000004,"Sydney, Australia",-118.24531999999999,Sick Puppies,190,1,SOHCYND12AF72A3CD9,Deliverance,2006,,Y,nan,Los Angeles County,Los Angeles,California,United States of America,us
ARJ8IIY1187B992734,39.95227,"Philadelphia, PA",-75.16237,Paint it Black,58,1,SOSJVZR12AB018698F,Four Simple Steps To Total Life Satisfaction,2003,,Y,nan,Philadelphia County,Philadelphia,Pennsylvania,USA,us
ARBZ19X1187B9ABB24,46.78796,"Duluth, MN",-92.09985,Low,245,1,SOSSNUO12A8C13D0A7,Tonight,0,,Y,nan,Saint Louis County,Duluth,Minnesota,United States of America,us
AR6RHW31187B9A9698,32.5313,"Tijuana, Mexico",-117.03817,Murcof,546,1,SOCISNW12A8C13B015,Cosmos II,2007,,Y,nan,Municipio de Tijuana,Tijuana,Baja California,Mexico,mx
ARXJ26Y1187B992470,40.65507,"Brooklyn, NY",-73.94888,Connie Stevens,202,1,SOCIZML12A6D4FDC13,Our Very Own (Album Version),0,,Y,nan,Kings County,New York,New York,United States of America,us
ARZJ0MX1187B990785,48.20254,"Vienna, Austria",16.3688,Sofa Surfers,272,1,SOEBGJF12AB0186D57,100 Days,2010,,Y,nan,nan,nan,Vienna,Austria,at
ARDRXUM1187FB4D131,41.260690000000004,Los Angeles (via Omaha),-95.93995,311,255,1,SORVTHZ12A8AE4540B,Tribute,1996,,Y,nan,Douglas County,Omaha,Nebraska,USA,us
ARSC6WR1187FB40B18,46.91008,"Jamestown, ND",-98.70853000000001,Peggy Lee,143,1,SOIDFZQ12A6D4F7D19,If I Should Lose You (1995 Digital Remaster),0,,Y,nan,Stutsman County,Jamestown,North Dakota,USA,us
ARR8NES1187FB4CE7C,34.053490000000004,California - LA,-118.24531999999999,XYZ,256,1,SOOHJOA12AB017FFE1,When I Find Love,0,,Y,nan,Los Angeles County,Los Angeles,California,United States of America,us
ARB0YWU1187FB37A96,40.91245,"Mount Vernon, NY",-73.83827,Bob Baldwin,343,1,SOMUIFL12A8C142124,Neo-Jazz,0,,Y,nan,Westchester County,nan,New York,USA,us
ARPQ3PK1187B99DE8D,30.9742,Louisiana,-91.52382,Stanton Moore,322,1,SOHOOZO12AB018500D,Keep on Gwine,2010,,Y,nan,West Feliciana Parish,nan,Louisiana,USA,us
ARCSHVZ11C8A41575B,36.0632,"Fayetteville, AR",-94.15791,Take It Back!,204,1,SODIEVX12AB0186777,These Days,2008,,Y,nan,Washington County,Fayetteville,Arkansas,USA,us
ARVWFB71187FB43B0E,34.20378,"Lambert, MS",-90.28171999999999,Big Jack Johnson,234,1,SORDNVE12A6D4FBF52,Oil Man,1987,,Y,nan,Quitman County,nan,Mississippi,USA,us
ARK60RL1187FB3A130,42.31256,"Boston, MA",-71.08868000000002,Peter Rowan,279,1,SORILRF12AB01845C7,The Wheel of Fortune,1991,,Y,nan,Suffolk County,Boston,Massachusetts,USA,us
AR95QS71187FB3F49A,32.67828,Georgia,-83.22295,Joi,288,1,SOQSSIH12A6D4F4445,What If I Kissed You Right Now?,0,,Y,nan,Wilkinson County,nan,Georgia,USA,us
ARZY3LW1187B9BA45A,39.95227,"Philadelphia, PA",-75.16237,Lee Morgan,562,1,SOPGUSM12A6D4F9C5F,Just By Myself (2006 Digital Remaster),1957,,Y,nan,Philadelphia County,Philadelphia,Pennsylvania,USA,us
AREH2ET1187B9AEFDE,58.592319999999994,Estonia,25.80695,Triinu Kivilaan,220,1,SOHWUJT12AB017DDF8,Be With You,2008,,Y,nan,Põltsamaa vald,nan,nan,Estonia,ee
ARDCQM61187B9951CE,-33.86963,"Sydney, Australia",151.20695,Sneaky Sound System,225,1,SOZZPYH12AB0187578,Lost In The Future,2008,,Y,nan,Council of the City of Sydney,Sydney,New South Wales,Australia,au
AR163GO1187B98C940,45.51228,"Montreal, Quebec, Canada",-73.55439,Bran Van 3000,231,1,SOFUBQP12A81C223F8,Afrodiziak (Canadian Album Version),0,,Y,nan,Urban agglomeration of Montreal,Montreal,Quebec,Canada,ca
AR9JET41187FB3DE77,29.28437000000001,"MORRISTON, Florida",-82.44532,Goldie,434,1,SOWOFRL12A67ADE623,Chico - Death Of A Rockstar,0,,Y,nan,Levy County,nan,Florida,USA,us
ARH99LV1187B98DEF4,51.50632,"London, England",-0.12714,Scritti Politti,194,1,SOCRKFT12A8AE4819D,Opec - Immac,2005,,Y,nan,nan,London,England,United Kingdom,gb
AROIVQ81187B9B873A,44.41033,"Genoa, Italy",8.938889999999997,Matia Bazar,293,1,SOQJKZQ12A8C13318D,Sulla Scia (1991 Digital Remaster),0,,Y,nan,Genoa,Genoa,Liguria,Italy,it
AR2LRXK1187FB593DD,34.053490000000004,California - LA,-118.24531999999999,Gregg Karukas,324,1,SOVEHRU12AB017CEE6,Tomorrow We Sail (Jazz),0,,Y,nan,Los Angeles County,Los Angeles,California,United States of America,us
ARWNI4U1187FB37DEC,33.626459999999994,South Carolina,-80.9474,Portastatic,251,1,SOMGNMZ12A8C142770,Silver Screw,1994,,Y,nan,Orangeburg County,nan,South Carolina,USA,us
AR9S61A1187B9ADE80,37.87869,San Francisco Bay Area,-121.94345,Psyclon Nine,312,1,SOCRMUP12AAF3B2EAB,Heartworm,2009,,Y,nan,Contra Costa County,nan,California,USA,us
ARZ78VU1187FB4C54E,48.83515,"Boulogne-Billancourt, France",2.2410200000000002,Zazie,172,1,SOIRRDD12A6D4F86F5,J'Envoie Valser,1995,,Y,nan,Boulogne-Billancourt,Boulogne-Billancourt,Ile-de-France,France,fr
AR0VZWC1187B99BA57,-37.81753,"Melbourne, Australia",144.96715,The Berzerker,163,1,SOQWQSK12AB0180210,Compromise,2002,,Y,nan,City of Melbourne,nan,Victoria,Australia,au
ARA7WV51187FB532B0,44.48721,"Lancaster, NH",-71.56889,GG Allin,198,1,SOCMUOM12AC90730BB,Outskirts Of Life,0,,Y,nan,Coös County,nan,New Hampshire,USA,us
ARSCLMG1187FB3CEE4,37.77916,California - SF,-122.42005,HardNox,202,1,SONRSJX12AB018CBB4,Going Out Tonight,0,,Y,nan,San Francisco City and County,San Francisco,California,USA,us
AR4A6DZ1187FB4D198,51.05563,Gent,3.72856,2 Belgen,282,1,SOZDZCB12A6D4FC23D,Fever (Live) (2003 Digital Remaster),2003,,Y,nan,Gent,Ghent,Flanders,Belgium,be
AR43IDV1187FB4691A,43.648559999999996,"Toronto, Ontario - Canada",-79.38533000000002,Born Ruffians,217,1,SOLOFQT12A8C1333A1,Barnacle Goose,2008,,Y,nan,nan,Toronto,Ontario,Canada,ca
AR0B3RS1187FB48F5D,39.10644,"Cincinnati, OH",-84.50469,Why?,118,1,SOOVLAA12A6D4FB16B,Sick 2 Think,0,,Y,nan,Hamilton County,Cincinnati,Ohio,United States of America,us
ARALWRU1187B9A86E5,39.49974,Utah,-111.54732,Paul Cardall,211,1,SOGWPKY12A81C216EE,Live to Love,0,,Y,nan,Sanpete County,nan,Utah,USA,us
ARDS81Q1187B989358,30.58814000000001,"Quincy, FL",-84.58094,Billy Dean,221,1,SOFNIVJ12A8C13749E,Only The Wind,1991,,Y,nan,Gadsden County,nan,Florida,USA,us
AR86IIE1187FB40BE5,52.883559999999996,England,-1.97406,The Rubettes,204,1,SOGUUYR12A6D4F61E6,Cheri Amour,1993,,Y,nan,Staffordshire,nan,England,United Kingdom,gb
ARLQWNC1187FB47425,52.23974000000001,"Northampton, England",-0.88576,Maps,342,1,SOWIIWZ12AB018947F,I Dream Of Crystal (Solo (UK) Dub),0,,Y,nan,Northamptonshire,nan,England,United Kingdom,gb
ARLMHFV1187B9A3833,40.65507,"New York, NY [Brooklyn]",-73.94888,Smif-n-Wessun,229,1,SOOLNET12A8AE451D9,LET's GIT IT ON,0,,Y,nan,Kings County,New York,New York,United States of America,us
ARJXB6L1187FB51F84,45.26232,Maine,-69.01249,Ruth,208,1,SOZHHIB12A58A7C19B,Secondhand Dreaming,0,,Y,nan,Piscataquis County,nan,Maine,USA,us
AR5C4AV1187B9B14DD,40.365829999999995,"New Hope, PA  USA",-74.95196,Ween,311,1,SOQLJPH12A58A7BC5D,Did You See Me?,2005,,Y,nan,Bucks County,New Hope,Pennsylvania,United States of America,us
