artist_id,artist_latitude,artist_location,artist_longitude,artist_name,duration,num_songs,song_id,title,year,_merge,process,corrected_location,county,city,state,country,country_code
ARK99K41187B9AEC53,55.86115690000001,"Glasgow, Scotland",-4.25022424655349,Travis,187,1,SOIZLRM12A8AE4853B,Coming Around,0,,Y,"Glasgow, Scotland",Glasgow City,Glasgow,Scotland,United Kingdom,gb
ARVNGA71187FB3C107,36.1619463,"Nashville, TN",-86.7737335837817,Faith Hill,253,1,SOYEPDE12A67ADCF1B,There Will Come A Day (Album Version),2001,,Y,"Nashville, TN",Davidson County,Nashville-Davidson,Tennessee,USA,us
ARIOZCU1187FB3A3DC,34.88456179999999,"Hamlet, NC",-79.69369820000001,JOHN COLTRANE,236,1,SOVBFMJ12A8C13A4E0,Like Sonny (AKA Simple Like) (1990 Digital Remaster),1990,,Y,"Hamlet, NC",Richmond County,Hamlet,North Carolina,USA,us
ARUFTTR1187FB3A4B0,36.1619463,"Nashville, TN",-86.7737335837817,Newsboys,264,1,SORXWJL12AF72A81E4,I'm Not Ashamed (Greatest Hits Album Version) (2007 Digital Remaster),2007,,Y,"Nashville, TN",Davidson County,Nashville-Davidson,Tennessee,USA,us
AR7KPL81187B99A5CF,33.748619500000004,"Atlanta, GA",-84.3907725501786,Richard Smallwood,307,1,SOFZYLK12A6D4FBB36,Jesus_ Lover Of My Soul (Jesu Joy Of Mans Desire),0,,Y,"Atlanta, GA",Fulton County,Atlanta,Georgia,United States of America,us
ARBEOHF1187B9B044D,43.594175714285704,"Bay City, MI",-83.8888954285714,Madonna,330,1,SOPPCXM12A6D4F66BC,Vogue [Live],2006,,Y,"Bay City, MI",Bay County,City of Bay City,Michigan,USA,us
ARQRDXP1187B98B9E6,37.0878816784564,"Stratton, VA",-82.360408462308,Ralph Stanley,382,1,SOADLFS12A8C136A53,Ralph Introduces Steve Sparkman,0,,Y,"Stratton, VA",Dickenson County,nan,Virginia,USA,us
ARC254U1187FB47D36,35.18075721782,"Nicosia, Cyprus",33.3732495258674,Diam's,337,1,SOKTFBG12AB01805FB,Enfants Du Désert,2009,,Y,"Nicosia, Cyprus",Nicosia,Nicosia,Cyprus,Cyprus,cy
ARN3SEQ1187FB47AA8,47.6038904,"Seattle, WA",-122.330098649484,Heart,292,1,SOSTRFF12A6D4F67B4,Voodoo Doll,0,,Y,"Seattle, WA",King County,Seattle,Washington,USA,us
ARO9ZL51187B9B50D9,40.6021323,"Allentown, PA",-75.4712664,Rick Braun (Featuring Peter White),306,1,SOTOKTW12A8C1392F7,Club Harlem (LP Version),0,,Y,"Allentown, PA",Lehigh County,Allentown,Pennsylvania,USA,us
ARR6MOS1187B994C51,60.4857236,Borlänge,15.423159400000001,Mando Diao,251,1,SOJSGWO12AF72A2C49,All My Senses,2004,,Y,Borlnge,Borlänge,nan,Dalecarlia,Sweden,se
AR6Y22I1187B9AF690,40.441750899999995,"Pittsburgh, PA",-79.99009095074841,George Benson,231,1,SOHQVEA12AB018A471,Please Don't Walk Away (Album Version),2010,,Y,"Pittsburgh, PA",Allegheny County,Pittsburgh,Pennsylvania,USA,us
AR10USD1187B99F3F1,43.3247719,"Burlington, Ontario, Canada",-79.79683359999999,Silverstein,242,1,SOPLIYZ12A6D4FBB08,MY CONSOLATION (LP Version),2006,,Y,"Burlington, Canada",Halton Region,Burlington,Ontario,Canada,ca
ARIMZQZ1187B9AD541,33.75007535,"Orange, CA",-117.870426997477,Thrice,268,1,SOMHGMP12A6D4F5904,The Earth Will Shake,2005,,Y,"Orange, CA",Orange County,Santa Ana,California,United States of America,us
ARICCN811C8A41750F,39.7848239629081,United States,-100.445877598878,Ya Boy,208,1,SOLWSUT12AB0188BE5,How U Want It?,0,,Y,United States,Decatur County,nan,Kansas,USA,us
ARR9WGA1187B992554,39.739211499999996,"DENVER, Colorado",-104.984846745298,98º,255,1,SOOVVVD12A6701FE2A,He'll Never Be... (What I Used To Be To You),2000,,Y,"DENVER, Colorado",Denver County,Denver,Colorado,USA,us
ARQ3I051187FB42DD5,52.5169064,BE,13.388849300000002,Damn Arms,333,1,SOKXQWL12AB0183974,Destination Pt II,0,,Y,BE,nan,Berlin,Berlin,Germany,de
AR3X6YL1187B9A44A0,34.05369605,Los Angeles CA,-118.242921218334,She & Him,241,1,SOPRAIP12A8C133A1E,You Really Got A Hold On Me,2008,,Y,Los Angeles CA,Los Angeles County,Los Angeles,California,United States of America,us
AROOMY61187B9A743C,51.507320299999996,"London, England",-0.12765724122807,Loose Ends,390,1,SOTIBTT12A6D4F3F53,Tell Me What You Want (Eon Irving Remix),0,,Y,"London, England",nan,London,England,United Kingdom,gb
ARCXKY91187B9ACA99,49.163897,"Nanaimo, Canada",-123.938166360294,Diana Krall,314,1,SOFHGCS12A6D4F7E74,I Love Being Here With You,1995,,Y,"Nanaimo, Canada",Regional District of Nanaimo,Nanaimo,British Columbia,Canada,ca
ARAIABB1187B9AC6E2,51.516276125,"Paddington, London, England",-0.1792263,Seal,258,1,SOXCQIQ12AB017D8DB,When A Man Is Wrong (Album Version),1998,,Y,"Paddington, London",nan,London,England,United Kingdom,gb
AR9W3X91187FB3994C,51.492683899999996,"Chiswick, London, England",-0.263570276249999,Phil Collins,204,1,SOBJUKG12A58A7DCA8,Two Hearts,1988,,Y,"Chiswick, London",nan,London,England,United Kingdom,gb
AR11A4X1187B9B04DC,33.75007535,"Orange County, California",-117.870426997477,Bleeding Through,114,1,SOLNFOE12A8C142C53,Finnis Fatalis Spei,2008,,Y,"Orange County, California",Orange County,Santa Ana,California,United States of America,us
ARTVNZD1187FB3B815,64.26957825,Russian Federation,99.5609120981924,Sainkho Namtchylak,220,1,SOOJTDS12AB01809CE,Let The Sunshine,2000,,Y,Russian Federation,Evenkiysky Rayon,nan,Krasnoyarsk Krai,Russia,ru
ARHSLWQ1187B9A8FAA,51.0827402760847,GERMANY,10.422852665054199,Dustin O'Halloran,169,1,SOBEYHB12AF729F7A6,Opus No. 13,2004,,Y,GERMANY,Unstrut-Hainich-Kreis,Unstrut-Hainich,Thuringia,Germany,de
AR81DGA1187B9A0A43,32.599405499999996,"Mexicali, CA",-115.4875544,Reik,217,1,SOIIHLC12AB018BB3B,No Desaparecera,0,,Y,"Mexicali, CA",Mexicali,Mexicali,Baja California,Mexico,mx
ARU93BQ1187FB40D7D,42.33155005,"Detroit, MI",-83.0465512,MoZella,218,1,SOZOTDM12AF72A0521,Magic (Oh Oh Oh),2009,,Y,"Detroit, MI",Wayne County,Detroit,Michigan,USA,us
ARXSFDB119B8668CA5,38.8951076,Washington,-77.03654809999998,The Cute Lepers,124,1,SOWENZB12A8C13D463,So Screwed Up,2007,,Y,Washington,nan,Washington,District of Columbia,USA,us
AR78KRI1187B98E6F2,51.507320299999996,"London, England",-0.12765724122807,Art Of Noise,482,1,SOJOFBQ12A8C13D44D,Il Pleure (At The Turn Of The Century),1999,,Y,"London, England",nan,London,England,United Kingdom,gb
ARMI8BW1187FB57B2E,40.71274295,"New York, NY",-74.0059502441252,Kiss,240,1,SOUTCRW12A8C13D937,Domino,0,,Y,"New York, NY",New York County,New York,New York,USA,us
ARFSPOV1187B9B2363,51.507320299999996,"London, England",-0.12765724122807,Basement Jaxx,210,1,SOYXOJV12AB017FC27,Twerk (feat. Yo Majesty),2009,,Y,"London, England",nan,London,England,United Kingdom,gb
ARS86AJ1187B9B4225,29.899,"Port Arthur, TX",-93.928,Janis Joplin,228,1,SOGZOKG12AB0182707,Little Girl Blue,1969,,Y,"Port Arthur, TX",Jefferson County,nan,Texas,USA,us
ARG4FCD1187B98F8E8,40.790066100000004,"SLC/Dogden, Utah",-111.97989846185601,Odetta,132,1,SOESTIG12A6D4F7C83,Glory  Glory (Album Version),1957,,Y,"SLC, Utah",Salt Lake County,Salt Lake City,Utah,USA,us
ARRIIUT12131B4B784,35.1492032387007,"Memphis, TN",-90.0515765982326,8Ball & MJG,236,1,SOKVJQB12A6D4FD0CE,Pimpin' Don't Fail Me Now [Featuring Jazze Pha and Juvenile] (Explicit Album Version),2007,,Y,"Memphis, TN",Shelby County,Memphis,Tennessee,USA,us
ARVG8YI1187FB4CBA7,39.083345,"Covington, Kentucky",-84.5078578290055,Adrian Belew,144,1,SOQLWQT12A3F1ED117,Birds (LP Version),1992,,Y,"Covington, Kentucky",Kenton County,nan,Kentucky,USA,us
AREPD8D1187FB3F5BC,29.652138800000003,"Gainesville, FL",-82.3247199,Sister Hazel,188,1,SOOJCHC12A6D4F81E1,Think About Me,1997,,Y,"Gainesville, FL",Alachua County,City of Gainesville Municipal Boundaries,Florida,USA,us
ARBEOHF1187B9B044D,43.594175714285704,"Bay City, MI",-83.8888954285714,Madonna,248,1,SOCYUZL12A6701FA23,Bedtime Story (Album Version),1994,,Y,"Bay City, MI",Bay County,City of Bay City,Michigan,USA,us
ARX134S1187FB46E56,50.2978627,CANADA - Ontario,-83.0326716831416,Scott Matthews,325,1,SOYEUES12AB0187F14,Underlying Lies,2009,,Y,"CANADA, Ontario",Cochrane District,Unorganized North Cochrane,Ontario,Canada,ca
AR6PJ8R1187FB5AD70,10.98113355,"Barranquilla, Colombia",-74.8011577444653,Shakira,246,1,SOUSXAY12A8C1358FA,Poem To A Horse,2001,,Y,"Barranquilla, Colombia",Barranquilla,Barranquilla,Atlántico,Colombia,co
AREKQRN1187FB40784,38.8951076,Washington DC,-77.03654809999998,Motel,232,1,SORGBAN12A6D4F711E,Satelite,2006,,Y,Washington DC,nan,Washington,District of Columbia,USA,us
ARH5FJJ1187FB3F787,45.420815399999995,"Ottawa, Ontario, Canada",-75.6901176990294,Alanis Morissette,202,1,SOFRWEQ12A58A7DF40,Let's Do It (Let's Fall In Love) (Album Version),2005,,Y,"Ottawa, Canada",nan,Ottawa,Ontario,Canada,ca
ARPTMPI11EBCD777A7,42.956083299999996,FOLIGNO Italy,12.703424460067101,Chris Cotton,294,1,SOOMUNN12A8C13B998,Dying Crapshooter's Blues,0,,Y,FOLIGNO Italy,PG,nan,Umbria,Italy,it
ARVN9FZ1187FB393F1,56.46067410000001,"Dundee, Scotland",-2.9700346,Snow Patrol,242,1,SOZQVTJ12A6701D96B,Wow,2003,,Y,"Dundee, Scotland",Dundee City,Dundee,Scotland,United Kingdom,gb
ARQG2JT1187B99F211,51.507320299999996,"London, England",-0.12765724122807,UNKLE / Ian Brown,314,1,SOJBZKZ129F0698A11,Be There,1999,,Y,"London, England",nan,London,England,United Kingdom,gb
ARAN38V1187FB4C4EE,40.76681865,"Salt Lake City, UT",-111.890582775021,The Almost,210,1,SOPCFDS12AB017E0E5,Books & Books,2009,,Y,"Salt Lake City, UT",Salt Lake County,Salt Lake City,Utah,United States of America,us
AR198711187B9AD09F,52.7916712002511,İngiltere,-0.539883529384761,Simply Red,333,1,SOLTAOU12A8C1375CB,Fairground (+ Sample),1995,,Y,ngiltere,Lincolnshire,South Kesteven,England,United Kingdom,gb
AR52C2Y1187FB3AC89,52.5005468,Netherlands,5.7484515,Junkie XL,215,1,SOGBOAI12AB017E5BA,Norikura,0,,Y,Netherlands,nan,nan,Flevoland,Netherlands,nl
ARZENOX1187B98A645,22.567312,"Calcutta, India",88.34735479999998,John Mayer,263,1,SOKJITL12AB017E7FF,Who Did You Think I Was,0,,Y,"Calcutta, India",nan,Kolkata,West Bengal,India,in
AR1OBRC1187FB59AD4,52.21519,POLAND,19.13559,Behemoth,341,1,SODWVNV12A8C1423C6,He Who Breeds Pestilence,2009,,Y,POLAND,gmina Krośniewice,Cudniki,Łódź Voivodeship,Poland,pl
ARQ2AUE1187B992377,54.6644572,"Bishop Auckland, County Durham, I",-1.67585346174395,Atjazz,400,1,SOAUIZW12AB018C8A9,Labfunk,2001,,Y,"Bishop Auckland, I",County Durham,nan,England,United Kingdom,gb
ARW3OU61187B98A81E,51.507320299999996,"London, England",-0.12765724122807,Hexstatic,293,1,SODTUMJ12AB0184B69,Chase Me,2004,,Y,"London, England",nan,London,England,United Kingdom,gb
ARSZ7HU1187B9B78BC,33.87078295,"Fullerton, CA",-117.929420004034,The Adolescents,211,1,SOZRLER12A8C13FC07,California Son,2003,,Y,"Fullerton, CA",Orange County,Fullerton,California,USA,us
ARYLSGC11F43A69EF6,8.002945799999999,Venezuela,-66.1278892,Los Amigos Invisibles,218,1,SOBHHSV12A8C142BF5,Ultra-Funk,1998,,Y,Venezuela,Distrito Infante,nan,Guarico State,Venezuela,ve
AR4BDNG1187FB44870,53.71601965,"Batley, England",-1.6372408446158,Robert Palmer,299,1,SOFLKHX12A6701C32A,Looking For Clues,1980,,Y,"Batley, England",nan,Kirklees,England,United Kingdom,gb
AROI11Q1187FB4C6EA,59.6763050205222,Sweden,14.524291189124,Satanic Surfers,164,1,SOSHCFC12AB018BCA7,Blood on the Sidewalk,2005,,Y,Sweden,Hällefors,nan,Örebro County,Sweden,se
ARRHVQF1187FB3FB91,55.68781905,"Copenhagen, Denmark",12.569728462802699,Slaraffenland,321,1,SODVKXA12A8C145CED,Hunting,2009,,Y,"Copenhagen, Denmark",Copenhagen Municipality,Copenhagen,Capital Region of Denmark,Denmark,dk
ARN5L1O1187FB4D955,33.425492085680396,"Tempe, AZ",-111.940012522301,Eyes Set to Kill,238,1,SOFQTGN12A8C13E0E8,Liar in the Glass,2006,,Y,"Tempe, AZ",Maricopa County,Tempe,Arizona,United States of America,us
ARYF20K1187B9B76BD,33.75007535,"ORANGE, California",-117.870426997477,George Lopez,297,1,SONKRUI12AF72A1956,Dogs,2003,,Y,"ORANGE, California",Orange County,Santa Ana,California,United States of America,us
AR6ET9I1187FB53C65,56.5,Scotland,-3.75,Ben Jelen,240,1,SOKWYNX12A58A802A6,Wicked Little Town (Album Version),2004,,Y,Scotland,Perth and Kinross,nan,Scotland,United Kingdom,gb
ARRJ3UC1187FB579D7,18.5772151,"Croix-des-Bouquets,  Haiti",-72.229454,Wyclef Jean,319,1,SOPRQEX12A8C133558,Something About Mary,2000,,Y,"CroixdesBouquets, Haiti",nan,Commune Croix-des-Bouquets,Département de l'Ouest,Haiti,ht
ARRZUPG11F43A69EF7,35.771892446478205,Tennessee,-86.28256024667509,Jackson 5,172,1,SOGVKLU12A6D4F8908,The Christmas Song,1970,,Y,Tennessee,Rutherford County,nan,Tennessee,United States of America,us
AR1UDXN1187FB4405A,40.4168654,"Madrid, España ",-3.7043021694878,Pignoise,220,1,SOBCTXP12AB01877F5,Animal,2010,,Y,"Madrid, Espaa",Área metropolitana de Madrid y Corredor del Henares,Madrid,Community of Madrid,Spain,es
AR6LLZ51187B9A427F,40.079538624816706,Illinois,-89.4335846714036,Airiel,377,1,SOYDAJS12AB0181AED,Sharron Apple,2004,,Y,Illinois,Logan County,nan,Illinois,USA,us
ARTYQLR1187B98DA19,36.2516475,California,-118.85258300000001,Eternal,330,1,SOXPWTX12A58A7AB63,Oh Baby I,0,,Y,California,Tulare County,nan,California,USA,us
AROBHK51187B9AD82B,52.295603018514,Wales,-3.7401077107294713,Funeral For A Friend,160,1,SOUFLZS12AAF3B21DE,Building,2008,,Y,Wales,Ceredigion,nan,Wales,United Kingdom,gb
ARNI7VZ1187B9AA6AF,38.8152,"Alexandria, VA",-77.091032,Johnathan Rice,245,1,SOWBEKK12AB01856D7,The Middle of the Road,2007,,Y,"Alexandria, VA",nan,Alexandria,Virginia,USA,us
ARVUI9A1187FB39AAA,53.40712295,"Liverpool, England",-2.99160780787235,Anathema,131,1,SOHGYYA12AF729F62D,Childhood Dream,0,,Y,"Liverpool, England",nan,Liverpool,England,United Kingdom,gb
ARNRPI31187B9AC699,34.05369605,"Los Angeles, CA",-118.242921218334,The Crystal Method,228,1,SOJWGBZ12AB018B730,Realizer,2004,,Y,"Los Angeles, CA",Los Angeles County,Los Angeles,California,United States of America,us
ARJZPMG12086C111BC,21.705633,"Santiago, Cuba",-82.7608195,Ibrahim Ferrer,313,1,SOMZYTR12A8C13CC7D,mi Tanada Montuna,0,,Y,"Santiago, Cuba",nan,nan,Isle of Youth,Cuba,cu
ARANFET1187FB56607,18.23253355,"Buff Bay, Portland, Jamaica",-76.6604343,Wayne Wonder,147,1,SOEYIDG12AC3DFB50E,Informer,0,,Y,"Buff Bay, Jamaica",Portland,nan,nan,Jamaica,jm
AR2H1J41187FB5C640,34.05369605,"Los Angeles, California",-118.242921218334,Danny Elfman,269,1,SOEJUVY12A8C135C4A,The Kingdom - Titles,2007,,Y,"Los Angeles, California",Los Angeles County,Los Angeles,California,United States of America,us
AR1OBRC1187FB59AD4,52.21519,POLAND,19.13559,Behemoth,229,1,SOSVBAP12A58A7ABC2,No Sympathy For Fools,2002,,Y,POLAND,gmina Krośniewice,Cudniki,Łódź Voivodeship,Poland,pl
AR3OFYJ1187FB41167,30.868109999999998,LA,-92.006827,Flying Lotus,105,1,SODBMSF12A8C135DFD,Melt!,2008,,Y,LA,Avoyelles Parish,nan,Louisiana,USA,us
ARTH03J1187FB3E00C,51.8404967554095,"Hertfordshire, England",-0.0988565402438589,Enter Shikari,244,1,SOQBUSL12AB0182917,We Can Breathe In Space,2010,,Y,"Hertfordshire, England",Hertfordshire,East Hertfordshire,England,United Kingdom,gb
ARIOZCU1187FB3A3DC,34.88456179999999,"Hamlet, NC",-79.69369820000001,JOHN COLTRANE,208,1,SOQBNJN12A6701C76E,I'll Wait And Pray (Alternate Take),1993,,Y,"Hamlet, NC",Richmond County,Hamlet,North Carolina,USA,us
ART9DQT1187FB3DFAC,34.05369605,"Los Angeles, CA",-118.242921218334,Eric Dolphy,799,1,SOOQAOC12A8C134BD6,Status Seeking,0,,Y,"Los Angeles, CA",Los Angeles County,Los Angeles,California,United States of America,us
ARXM6VQ1187FB5B1E0,37.8042763,"Oakland, CA",-122.27166570000001,Souls Of Mischief,253,1,SOMMTKT12A8C13F355,Unseen Hand,2007,,Y,"Oakland, CA",Alameda County,Oakland,California,USA,us
ARXGKVD1187FB54D8F,41.875375399999996,"Chicago, IL",-87.6248273616119,Plain White T S,171,1,SOYLEUZ12A8C13E3E6,Faster,2005,,Y,"Chicago, IL",Cook County,Chicago,Illinois,United States of America,us
ARDSWIE1187FB39056,42.360401,"Boston, Massachusettes",-71.0576816290551,Gang Starr,316,1,SOHIDSZ12A6D4F7CF5,The Planet (Explicit),1994,,Y,"Boston, Massachusetts",Suffolk County,Boston,Massachusetts,USA,us
ARELPXQ1187FB384FD,40.7357173333333,"Newark, NJ",-74.17235375,Queen Latifah,247,1,SOMWXMM12AF72AA31C,Paper,1998,,Y,"Newark, NJ",Essex County,Newark,New Jersey,USA,us
ARMDWND1187B9AEBE2,18.1862837,Jamaica,-77.3905458,Black Uhuru,243,1,SOHQRXW12AB018B171,I Pray (LP Version),1994,,Y,Jamaica,Clarendon,nan,nan,Jamaika,jm
AR11YQ81187FB3C654,30.271148999999998,"Austin, TX",-97.743713,Dixie Chicks,351,1,SODXQTB12A8C13F0F7,Lullaby,2006,,Y,"Austin, TX",Travis County,Austin,Texas,USA,us
ARV8SXA1187B9A4D28,34.05369605,Los Angeles CA,-118.242921218334,Dam Funk,199,1,SOXKEBM12AF729DBEB,Mirrors,2009,,Y,Los Angeles CA,Los Angeles County,Los Angeles,California,United States of America,us
AR1DR0E1187FB48F61,39.604282,"Cross Lane, WV",-79.90356700000002,Kathy Mattea,250,1,SOJBPLF12AB018362A,Standing Knee Deep In a River (Dying Of Thirst),1992,,Y,"Cross Lane, WV",Monongalia County,nan,West Virginia,USA,us
ARZQMTK1187FB4611A,33.942531169714606,"Downey, CA",-118.123409401612,Donavon Frankenreiter,220,1,SOEKHUJ12AB0180C58,Hit The Ground Running,2008,,Y,"Downey, CA",Los Angeles County,Downey,California,USA,us
AR06EB01187FB40150,37.8710283,"Berkeley, CA",-122.2726607,NOFX,177,1,SOCWNEN12AF72ACB90,My Orphan Year (Acoustic),2009,,Y,"Berkeley, CA",Alameda County,Berkeley,California,USA,us
ARJ7KQ31187FB45C3D,52.3741649,"Hanover, Germany",9.7380487,Marquess,229,1,SOTHMYL12A8C13BF09,Lo siento y adios,2007,,Y,"Hanover, Germany",Region Hannover,Hanover,Lower Saxony,Germany,de
ARSQW3I1187B9ACD14,51.507320299999996,"London, England",-0.12765724122807,Leona Naess,179,1,SOMMTIX12A8C139A75,Heavy Like Sunday,2008,,Y,"London, England",nan,London,England,United Kingdom,gb
ARH5FJJ1187FB3F787,45.420815399999995,"Ottawa, Ontario, Canada",-75.6901176990294,Alanis Morissette,226,1,SOVCXJR12A6701C397,Heart Of The House (LP Version),1998,,Y,"Ottawa, Canada",nan,Ottawa,Ontario,Canada,ca
AR1ZYLH1187B98C159,40.767331126689,"East Orange, NJ",-74.2047702510187,Naughty By Nature,216,1,SOQDTMC12A6D4FA1D2,The Hood Comes First (LP Version),1993,,Y,"East Orange, NJ",Essex County,East Orange,New Jersey,USA,us
AR9W3X91187FB3994C,51.492683899999996,"Chiswick, London, England",-0.263570276249999,Phil Collins,262,1,SOXHMJM12A58A7A33A,Dance Into The Light (LP Version),1996,,Y,"Chiswick, London",nan,London,England,United Kingdom,gb
ARVFF0Y1187B9AC3CA,37.95753195,"Stockton, CA",-121.29031657821501,Pavement,230,1,SOPEEQP12A813572F3,Strings Of Nashville (Instrumental),2004,,Y,"Stockton, CA",San Joaquin County,Stockton,California,USA,us
AR3DXTG1187FB38776,51.4630736510158,"Bexleyheath, Kent, England",0.148429581963179,Kate Bush,332,1,SOIYCMK12A6D4F3B75,How To Be Invisible,2005,,Y,"Bexleyheath, England",nan,London,England,United Kingdom,gb
AROWH4C1187B9B11CB,33.380437187873696,"Newnan, GA",-84.7996609490057,Alan Jackson,217,1,SOWWXKH12A8C13B874,Here In The Real World,1990,,Y,"Newnan, GA",Coweta County,nan,Georgia,USA,us
ARBMPIZ1187FB3715A,53.3504921,"Dublin, Ireland",-6.2605679166146695,Damien Rice,393,1,SOCKZGC1280EC90D76,Accidental Babies,2006,,Y,"Dublin, Ireland",County Dublin,Dublin,nan,Ireland,ie
ARF9EI11187B9AB66C,35.672517,North Carolina,-79.0388229,9th Wonder,184,1,SOYBSGS12A8C140EBF,Saved,0,,Y,North Carolina,Chatham County,nan,North Carolina,United States of America,us
AR9W3X91187FB3994C,51.492683899999996,"Chiswick, London, England",-0.263570276249999,Phil Collins,260,1,SOPXSEX12A670204A0,That's What You Said  (LP Version),1996,,Y,"Chiswick, London",nan,London,England,United Kingdom,gb
ARG2BMK1187FB59783,40.885312299999995,"Teaneck, NJ",-74.0074732,Ricky Nelson,145,1,SOGKWNZ12A8C13DC78,Teenage Idol (2001 Digital Remaster),0,,Y,"Teaneck, NJ",Bergen County,Teaneck Township,New Jersey,USA,us
ARUXOWB1187FB3F562,20.671945639627896,"Guadalajara, Mexico",-103.338422141328,Alejandro Fernandez,143,1,SOZFCNL12A8C1429E1,Uno Mas,1995,,Y,"Guadalajara, Mexico",Guadalajara,Guadalajara,Jalisco,Mexico,mx
ARXFB7K1187B9B1E54,36.83567715,"Portsmouth, VA",-76.2983333759759,Missy Elliott,239,1,SOSGXAZ12A6D4F8D36,She's A Bitch (LP Version),2006,,Y,"Portsmouth, VA",nan,Portsmouth,Virginia,United States of America,us
ARFC93D1187FB49D2E,45.4960504268847,"Montreal, Qu�c, Canada",-73.6102256791772,Arcade Fire,247,1,SOEPJXE12A8AE47FF5,Haiti,2004,,Y,"Montreal, Canada",Urban agglomeration of Montreal,Montreal,Quebec,Canada,ca
AR8ZHWS1187B98CED1,41.824034399999995,"Providence, RI",-71.4128983640226,Monty Are I,245,1,SOKZSOY12A81C206D5,In This Legacy,2006,,Y,"Providence, RI",Providence County,Providence,Rhode Island,United States of America,us
ARUSOMY1187FB4D3B4,40.441750899999995,"Pittsburgh, PA",-79.99009095074841,Anti-Flag,115,1,SOFTBIU12A8C130B7E,Death Of A Nation,2003,,Y,"Pittsburgh, PA",Allegheny County,Pittsburgh,Pennsylvania,USA,us
AR6AYAT1187B9B5479,34.2694425,"Simi Valley, CA",-118.78136,Strung Out,161,1,SOATHQU12AB01832C5,Faulter,1994,,Y,"Simi Valley, CA",Ventura County,Simi Valley,California,USA,us
ARJTF4Y1187B999F2F,42.33155005,"Detroit, MI",-83.0465512,Walls Of Jericho,261,1,SOFETST12AB018759C,Ember Drive,2008,,Y,"Detroit, MI",Wayne County,Detroit,Michigan,USA,us
AR5L9611187B98D525,43.156002329092296,NY - Upstate NY,-75.8451292969198,Johnny Dowd,238,1,SONBIKQ12AB0189C66,Woody Guthrie Blues,2002,,Y,NY,Madison County,nan,New York,USA,us
AR3OFYJ1187FB41167,30.868109999999998,LA,-92.006827,Flying Lotus,251,1,SOSWZXM12AB017D986,Sleepy Dinosaur (Ras_G Remix),2008,,Y,LA,Avoyelles Parish,nan,Louisiana,USA,us
AR2FAMK1187FB4CF60,39.1510019,"Ukiah, CA",-123.20770929999999,AFI,328,1,SOISFRK12A6D4F573D,Affliction,2006,,Y,"Ukiah, CA",Mendocino County,nan,California,United States of America,us
AR8L6W21187B9AD317,42.33155005,"Detroit, MI",-83.0465512,Diana Ross,351,1,SORVXIA12A6D4F3258,Eaten Alive (Extended Remix),1993,,Y,"Detroit, MI",Wayne County,Detroit,Michigan,USA,us
AREGC1Z1187B995A90,34.05369605,"Los Angeles, CA",-118.242921218334,Jurassic 5,237,1,SOZKJLI12AB018270F,W.O.E. Is Me  (World Of Entertainment),2000,,Y,"Los Angeles, CA",Los Angeles County,Los Angeles,California,United States of America,us
ARCUL501187B9AF797,53.794362,"Bradford, W. Yorks, England",-1.7520198,The Cult,213,1,SONIWKC12A58A7D473,Gimmick,1984,,Y,"Bradford, England",nan,Bradford,England,United Kingdom,gb
AR0X3JJ1187FB3A9A7,30.986595,"McLellan, FL",-86.885958,Hank Locklin,143,1,SOXRVYA12A8C1425A7,Send Me The Pillow You Dream On,1960,,Y,"McLellan, FL",Santa Rosa County,nan,Florida,USA,us
AR1ZKBE1187FB53629,51.0827402760847,"Dorf, Germany",10.422852665054199,Kraftwerk,201,1,SOXVRHB12A8C13F14B,Titanium (2009 Digital Remaster),0,,Y,"Dorf, Germany",Unstrut-Hainich-Kreis,Unstrut-Hainich,Thuringia,Germany,de
ARHQCP81187B99F73C,51.4565694427055,"Brixton, London, England",-0.11680882345639501,Hot Chocolate,190,1,SOIIKZG12A8C13ACEA,Everybody's Laughing,0,,Y,"Brixton, London",nan,London,England,United Kingdom,gb
ARTMP681187B9B77CD,53.74370920000001,"Hull, England",-0.3392093,Everything But The Girl,264,1,SOQAVEY12A8C145E27,I Don't Understand Anything,1994,,Y,"Hull, England",Kingston upon Hull,nan,England,United Kingdom,gb
AR6XPWV1187B9ADAEB,47.6038904,"Seattle, WA",-122.330098649484,Foo Fighters,313,1,SOAOOXO12AF72A787F,Still,2005,,Y,"Seattle, WA",King County,Seattle,Washington,USA,us
ARCKUD71187FB3BC0A,39.95240015,"Philadelphia, PA",-75.1629878834212,King Britt,256,1,SOZVQEN12A81C23B25,Living Bread,2005,,Y,"Philadelphia, PA",Philadelphia County,Philadelphia,Pennsylvania,United States of America,us
AR6FLVM1187B9B6F46,40.85172275,"Long Island, NY",-73.0992328238247,Brian Setzer,187,1,SOXLMLE12A8C141231,When The Bells Don't Chime (Banjo Mix),2003,,Y,"Long Island, NY",Suffolk County,nan,New York,USA,us
ARKFGBQ1187FB378BF,32.7875461220884,"Charleston, SC",-79.94023641410091,Edwin McCain,266,1,SODGGKP12AAA8C6B42,I'll Be,1997,,Y,"Charleston, SC",Charleston County,Charleston,South Carolina,USA,us
AR3PDNJ1187B9AF3F0,36.8368359,California - LA,-119.79587140000001,Vixen,259,1,SOZVTZB12A58A7AEE4,American Dream,1988,,Y,"California, LA",Fresno County,Fresno,California,USA,us
